Keyword,Link,Positive,Negative,Neutral
Kerem Demirbay Hoffenheim,"0     /Players/115166/Show/Kerem-Demirbay
1     /Players/115166/Show/Kerem-Demirbay
2     /Players/115166/Show/Kerem-Demirbay
3     /Players/115166/Show/Kerem-Demirbay
4     /Players/115166/Show/Kerem-Demirbay
5     /Players/115166/Show/Kerem-Demirbay
6     /Players/115166/Show/Kerem-Demirbay
7     /Players/115166/Show/Kerem-Demirbay
8     /Players/115166/Show/Kerem-Demirbay
9     /Players/115166/Show/Kerem-Demirbay
10    /Players/115166/Show/Kerem-Demirbay
11    /Players/115166/Show/Kerem-Demirbay
12    /Players/115166/Show/Kerem-Demirbay
13    /Players/115166/Show/Kerem-Demirbay
14    /Players/115166/Show/Kerem-Demirbay
15    /Players/115166/Show/Kerem-Demirbay
16    /Players/115166/Show/Kerem-Demirbay
17    /Players/115166/Show/Kerem-Demirbay
18    /Players/115166/Show/Kerem-Demirbay
19    /Players/115166/Show/Kerem-Demirbay
20    /Players/115166/Show/Kerem-Demirbay
21    /Players/115166/Show/Kerem-Demirbay
22    /Players/115166/Show/Kerem-Demirbay
23    /Players/115166/Show/Kerem-Demirbay
24    /Players/115166/Show/Kerem-Demirbay
25    /Players/115166/Show/Kerem-Demirbay
26    /Players/115166/Show/Kerem-Demirbay
27    /Players/115166/Show/Kerem-Demirbay
28    /Players/115166/Show/Kerem-Demirbay
29    /Players/115166/Show/Kerem-Demirbay
30    /Players/115166/Show/Kerem-Demirbay
31    /Players/115166/Show/Kerem-Demirbay
32    /Players/115166/Show/Kerem-Demirbay
33    /Players/115166/Show/Kerem-Demirbay
34    /Players/115166/Show/Kerem-Demirbay
35    /Players/115166/Show/Kerem-Demirbay
36    /Players/115166/Show/Kerem-Demirbay
37    /Players/115166/Show/Kerem-Demirbay
38    /Players/115166/Show/Kerem-Demirbay
39    /Players/115166/Show/Kerem-Demirbay
40    /Players/115166/Show/Kerem-Demirbay
41    /Players/115166/Show/Kerem-Demirbay
42    /Players/115166/Show/Kerem-Demirbay
43    /Players/115166/Show/Kerem-Demirbay
44    /Players/115166/Show/Kerem-Demirbay
45    /Players/115166/Show/Kerem-Demirbay
46    /Players/115166/Show/Kerem-Demirbay
Name: Link, dtype: object",25.53191489361702,8.51063829787234,65.95744680851064
Mário Rui Napoli,"0     /Players/106931/Show/Mário-Rui
1     /Players/106931/Show/Mário-Rui
2     /Players/106931/Show/Mário-Rui
3     /Players/106931/Show/Mário-Rui
4     /Players/106931/Show/Mário-Rui
5     /Players/106931/Show/Mário-Rui
6     /Players/106931/Show/Mário-Rui
7     /Players/106931/Show/Mário-Rui
8     /Players/106931/Show/Mário-Rui
9     /Players/106931/Show/Mário-Rui
10    /Players/106931/Show/Mário-Rui
11    /Players/106931/Show/Mário-Rui
12    /Players/106931/Show/Mário-Rui
13    /Players/106931/Show/Mário-Rui
14    /Players/106931/Show/Mário-Rui
15    /Players/106931/Show/Mário-Rui
16    /Players/106931/Show/Mário-Rui
17    /Players/106931/Show/Mário-Rui
18    /Players/106931/Show/Mário-Rui
19    /Players/106931/Show/Mário-Rui
20    /Players/106931/Show/Mário-Rui
21    /Players/106931/Show/Mário-Rui
22    /Players/106931/Show/Mário-Rui
23    /Players/106931/Show/Mário-Rui
24    /Players/106931/Show/Mário-Rui
25    /Players/106931/Show/Mário-Rui
26    /Players/106931/Show/Mário-Rui
27    /Players/106931/Show/Mário-Rui
28    /Players/106931/Show/Mário-Rui
29    /Players/106931/Show/Mário-Rui
30    /Players/106931/Show/Mário-Rui
31    /Players/106931/Show/Mário-Rui
32    /Players/106931/Show/Mário-Rui
33    /Players/106931/Show/Mário-Rui
34    /Players/106931/Show/Mário-Rui
35    /Players/106931/Show/Mário-Rui
36    /Players/106931/Show/Mário-Rui
37    /Players/106931/Show/Mário-Rui
38    /Players/106931/Show/Mário-Rui
39    /Players/106931/Show/Mário-Rui
40    /Players/106931/Show/Mário-Rui
41    /Players/106931/Show/Mário-Rui
42    /Players/106931/Show/Mário-Rui
43    /Players/106931/Show/Mário-Rui
44    /Players/106931/Show/Mário-Rui
45    /Players/106931/Show/Mário-Rui
Name: Link, dtype: object",4.3478260869565215,0.0,95.65217391304348
Clément Lenglet Barcelona,"0     /Players/236511/Show/Clément-Lenglet
1     /Players/236511/Show/Clément-Lenglet
2     /Players/236511/Show/Clément-Lenglet
3     /Players/236511/Show/Clément-Lenglet
4     /Players/236511/Show/Clément-Lenglet
5     /Players/236511/Show/Clément-Lenglet
6     /Players/236511/Show/Clément-Lenglet
7     /Players/236511/Show/Clément-Lenglet
8     /Players/236511/Show/Clément-Lenglet
9     /Players/236511/Show/Clément-Lenglet
10    /Players/236511/Show/Clément-Lenglet
11    /Players/236511/Show/Clément-Lenglet
12    /Players/236511/Show/Clément-Lenglet
13    /Players/236511/Show/Clément-Lenglet
14    /Players/236511/Show/Clément-Lenglet
15    /Players/236511/Show/Clément-Lenglet
16    /Players/236511/Show/Clément-Lenglet
17    /Players/236511/Show/Clément-Lenglet
Name: Link, dtype: object",77.77777777777777,0.0,22.22222222222223
Bruno Ecuele Manga Cardiff,"0     /Players/42573/Show/Bruno-Ecuele-Manga
1     /Players/42573/Show/Bruno-Ecuele-Manga
2     /Players/42573/Show/Bruno-Ecuele-Manga
3     /Players/42573/Show/Bruno-Ecuele-Manga
4     /Players/42573/Show/Bruno-Ecuele-Manga
5     /Players/42573/Show/Bruno-Ecuele-Manga
6     /Players/42573/Show/Bruno-Ecuele-Manga
7     /Players/42573/Show/Bruno-Ecuele-Manga
8     /Players/42573/Show/Bruno-Ecuele-Manga
9     /Players/42573/Show/Bruno-Ecuele-Manga
10    /Players/42573/Show/Bruno-Ecuele-Manga
11    /Players/42573/Show/Bruno-Ecuele-Manga
Name: Link, dtype: object",0.0,8.333333333333334,91.66666666666667
Oliver McBurnie Swansea,"0     /Players/138695/Show/Oliver-McBurnie
1     /Players/138695/Show/Oliver-McBurnie
2     /Players/138695/Show/Oliver-McBurnie
3     /Players/138695/Show/Oliver-McBurnie
4     /Players/138695/Show/Oliver-McBurnie
5     /Players/138695/Show/Oliver-McBurnie
6     /Players/138695/Show/Oliver-McBurnie
7     /Players/138695/Show/Oliver-McBurnie
8     /Players/138695/Show/Oliver-McBurnie
9     /Players/138695/Show/Oliver-McBurnie
10    /Players/138695/Show/Oliver-McBurnie
11    /Players/138695/Show/Oliver-McBurnie
Name: Link, dtype: object",33.333333333333336,0.0,66.66666666666666
Ishak Belfodil Hoffenheim,"0     /Players/78970/Show/Ishak-Belfodil
1     /Players/78970/Show/Ishak-Belfodil
2     /Players/78970/Show/Ishak-Belfodil
3     /Players/78970/Show/Ishak-Belfodil
4     /Players/78970/Show/Ishak-Belfodil
5     /Players/78970/Show/Ishak-Belfodil
6     /Players/78970/Show/Ishak-Belfodil
7     /Players/78970/Show/Ishak-Belfodil
8     /Players/78970/Show/Ishak-Belfodil
9     /Players/78970/Show/Ishak-Belfodil
10    /Players/78970/Show/Ishak-Belfodil
Name: Link, dtype: object",0.0,0.0,100.0
Kevin Trapp Eintracht Frankfurt,"0    /Players/66424/Show/Kevin-Trapp
1    /Players/66424/Show/Kevin-Trapp
2    /Players/66424/Show/Kevin-Trapp
3    /Players/66424/Show/Kevin-Trapp
4    /Players/66424/Show/Kevin-Trapp
5    /Players/66424/Show/Kevin-Trapp
6    /Players/66424/Show/Kevin-Trapp
Name: Link, dtype: object",71.42857142857143,0.0,28.57142857142857
Jonathan de Guzmán Eintracht Frankfurt,"0    /Players/19087/Show/Jonathan-de-Guzmán
1    /Players/19087/Show/Jonathan-de-Guzmán
2    /Players/19087/Show/Jonathan-de-Guzmán
3    /Players/19087/Show/Jonathan-de-Guzmán
Name: Link, dtype: object",25.0,50.0,25.0
Nicola Sansone Bologna,"0    /Players/83651/Show/Nicola-Sansone
1    /Players/83651/Show/Nicola-Sansone
2    /Players/83651/Show/Nicola-Sansone
Name: Link, dtype: object",33.333333333333336,0.0,66.66666666666666
Terence Kongolo Huddersfield,"0    /Players/109117/Show/Terence-Kongolo
1    /Players/109117/Show/Terence-Kongolo
Name: Link, dtype: object",0.0,0.0,100.0
Darron Gibson Wigan,"0    /Players/30395/Show/Darron-Gibson
1    /Players/30395/Show/Darron-Gibson
Name: Link, dtype: object",50.0,0.0,50.0
Marc Cucurella Eibar,"0    /Players/363496/Show/Marc-Cucurella
1    /Players/363496/Show/Marc-Cucurella
Name: Link, dtype: object",50.0,0.0,50.0
Ben Amos Millwall,"0    /Players/68651/Show/Ben-Amos
Name: Link, dtype: object",0.0,0.0,100.0
Ozan Kabak VfB Stuttgart,"0    /Players/356743/Show/Ozan-Kabak
Name: Link, dtype: object",0.0,0.0,100.0
Lorenzo Tonelli Sampdoria,"0    /Players/128740/Show/Lorenzo-Tonelli
Name: Link, dtype: object",0.0,0.0,100.0
Lionel Messi Barcelona,"0      /Players/11119/Show/Lionel-Messi
1      /Players/11119/Show/Lionel-Messi
2      /Players/11119/Show/Lionel-Messi
3      /Players/11119/Show/Lionel-Messi
4      /Players/11119/Show/Lionel-Messi
5      /Players/11119/Show/Lionel-Messi
6      /Players/11119/Show/Lionel-Messi
7      /Players/11119/Show/Lionel-Messi
8      /Players/11119/Show/Lionel-Messi
9      /Players/11119/Show/Lionel-Messi
10     /Players/11119/Show/Lionel-Messi
11     /Players/11119/Show/Lionel-Messi
12     /Players/11119/Show/Lionel-Messi
13     /Players/11119/Show/Lionel-Messi
14     /Players/11119/Show/Lionel-Messi
15     /Players/11119/Show/Lionel-Messi
16     /Players/11119/Show/Lionel-Messi
17     /Players/11119/Show/Lionel-Messi
18     /Players/11119/Show/Lionel-Messi
19     /Players/11119/Show/Lionel-Messi
20     /Players/11119/Show/Lionel-Messi
21     /Players/11119/Show/Lionel-Messi
22     /Players/11119/Show/Lionel-Messi
23     /Players/11119/Show/Lionel-Messi
24     /Players/11119/Show/Lionel-Messi
25     /Players/11119/Show/Lionel-Messi
26     /Players/11119/Show/Lionel-Messi
27     /Players/11119/Show/Lionel-Messi
28     /Players/11119/Show/Lionel-Messi
29     /Players/11119/Show/Lionel-Messi
                     ...               
170    /Players/11119/Show/Lionel-Messi
171    /Players/11119/Show/Lionel-Messi
172    /Players/11119/Show/Lionel-Messi
173    /Players/11119/Show/Lionel-Messi
174    /Players/11119/Show/Lionel-Messi
175    /Players/11119/Show/Lionel-Messi
176    /Players/11119/Show/Lionel-Messi
177    /Players/11119/Show/Lionel-Messi
178    /Players/11119/Show/Lionel-Messi
179    /Players/11119/Show/Lionel-Messi
180    /Players/11119/Show/Lionel-Messi
181    /Players/11119/Show/Lionel-Messi
182    /Players/11119/Show/Lionel-Messi
183    /Players/11119/Show/Lionel-Messi
184    /Players/11119/Show/Lionel-Messi
185    /Players/11119/Show/Lionel-Messi
186    /Players/11119/Show/Lionel-Messi
187    /Players/11119/Show/Lionel-Messi
188    /Players/11119/Show/Lionel-Messi
189    /Players/11119/Show/Lionel-Messi
190    /Players/11119/Show/Lionel-Messi
191    /Players/11119/Show/Lionel-Messi
192    /Players/11119/Show/Lionel-Messi
193    /Players/11119/Show/Lionel-Messi
194    /Players/11119/Show/Lionel-Messi
195    /Players/11119/Show/Lionel-Messi
196    /Players/11119/Show/Lionel-Messi
197    /Players/11119/Show/Lionel-Messi
198    /Players/11119/Show/Lionel-Messi
199    /Players/11119/Show/Lionel-Messi
Name: Link, Length: 200, dtype: object",35.0,12.0,53.0
Marco Asensio Real Madrid,"0      /Players/137467/Show/Marco-Asensio
1      /Players/137467/Show/Marco-Asensio
2      /Players/137467/Show/Marco-Asensio
3      /Players/137467/Show/Marco-Asensio
4      /Players/137467/Show/Marco-Asensio
5      /Players/137467/Show/Marco-Asensio
6      /Players/137467/Show/Marco-Asensio
7      /Players/137467/Show/Marco-Asensio
8      /Players/137467/Show/Marco-Asensio
9      /Players/137467/Show/Marco-Asensio
10     /Players/137467/Show/Marco-Asensio
11     /Players/137467/Show/Marco-Asensio
12     /Players/137467/Show/Marco-Asensio
13     /Players/137467/Show/Marco-Asensio
14     /Players/137467/Show/Marco-Asensio
15     /Players/137467/Show/Marco-Asensio
16     /Players/137467/Show/Marco-Asensio
17     /Players/137467/Show/Marco-Asensio
18     /Players/137467/Show/Marco-Asensio
19     /Players/137467/Show/Marco-Asensio
20     /Players/137467/Show/Marco-Asensio
21     /Players/137467/Show/Marco-Asensio
22     /Players/137467/Show/Marco-Asensio
23     /Players/137467/Show/Marco-Asensio
24     /Players/137467/Show/Marco-Asensio
25     /Players/137467/Show/Marco-Asensio
26     /Players/137467/Show/Marco-Asensio
27     /Players/137467/Show/Marco-Asensio
28     /Players/137467/Show/Marco-Asensio
29     /Players/137467/Show/Marco-Asensio
                      ...                
71     /Players/137467/Show/Marco-Asensio
72     /Players/137467/Show/Marco-Asensio
73     /Players/137467/Show/Marco-Asensio
74     /Players/137467/Show/Marco-Asensio
75     /Players/137467/Show/Marco-Asensio
76     /Players/137467/Show/Marco-Asensio
77     /Players/137467/Show/Marco-Asensio
78     /Players/137467/Show/Marco-Asensio
79     /Players/137467/Show/Marco-Asensio
80     /Players/137467/Show/Marco-Asensio
81     /Players/137467/Show/Marco-Asensio
82     /Players/137467/Show/Marco-Asensio
83     /Players/137467/Show/Marco-Asensio
84     /Players/137467/Show/Marco-Asensio
85     /Players/137467/Show/Marco-Asensio
86     /Players/137467/Show/Marco-Asensio
87     /Players/137467/Show/Marco-Asensio
88     /Players/137467/Show/Marco-Asensio
89     /Players/137467/Show/Marco-Asensio
90     /Players/137467/Show/Marco-Asensio
91     /Players/137467/Show/Marco-Asensio
92     /Players/137467/Show/Marco-Asensio
93     /Players/137467/Show/Marco-Asensio
94     /Players/137467/Show/Marco-Asensio
95     /Players/137467/Show/Marco-Asensio
96     /Players/137467/Show/Marco-Asensio
97     /Players/137467/Show/Marco-Asensio
98     /Players/137467/Show/Marco-Asensio
99     /Players/137467/Show/Marco-Asensio
100    /Players/137467/Show/Marco-Asensio
Name: Link, Length: 101, dtype: object",83.16831683168317,1.9801980198019802,14.851485148514849
Lucas Digne Everton,"0     /Players/89925/Show/Lucas-Digne
1     /Players/89925/Show/Lucas-Digne
2     /Players/89925/Show/Lucas-Digne
3     /Players/89925/Show/Lucas-Digne
4     /Players/89925/Show/Lucas-Digne
5     /Players/89925/Show/Lucas-Digne
6     /Players/89925/Show/Lucas-Digne
7     /Players/89925/Show/Lucas-Digne
8     /Players/89925/Show/Lucas-Digne
9     /Players/89925/Show/Lucas-Digne
10    /Players/89925/Show/Lucas-Digne
11    /Players/89925/Show/Lucas-Digne
12    /Players/89925/Show/Lucas-Digne
13    /Players/89925/Show/Lucas-Digne
14    /Players/89925/Show/Lucas-Digne
15    /Players/89925/Show/Lucas-Digne
16    /Players/89925/Show/Lucas-Digne
17    /Players/89925/Show/Lucas-Digne
18    /Players/89925/Show/Lucas-Digne
19    /Players/89925/Show/Lucas-Digne
20    /Players/89925/Show/Lucas-Digne
21    /Players/89925/Show/Lucas-Digne
22    /Players/89925/Show/Lucas-Digne
23    /Players/89925/Show/Lucas-Digne
24    /Players/89925/Show/Lucas-Digne
25    /Players/89925/Show/Lucas-Digne
26    /Players/89925/Show/Lucas-Digne
27    /Players/89925/Show/Lucas-Digne
28    /Players/89925/Show/Lucas-Digne
29    /Players/89925/Show/Lucas-Digne
                   ...               
63    /Players/89925/Show/Lucas-Digne
64    /Players/89925/Show/Lucas-Digne
65    /Players/89925/Show/Lucas-Digne
66    /Players/89925/Show/Lucas-Digne
67    /Players/89925/Show/Lucas-Digne
68    /Players/89925/Show/Lucas-Digne
69    /Players/89925/Show/Lucas-Digne
70    /Players/89925/Show/Lucas-Digne
71    /Players/89925/Show/Lucas-Digne
72    /Players/89925/Show/Lucas-Digne
73    /Players/89925/Show/Lucas-Digne
74    /Players/89925/Show/Lucas-Digne
75    /Players/89925/Show/Lucas-Digne
76    /Players/89925/Show/Lucas-Digne
77    /Players/89925/Show/Lucas-Digne
78    /Players/89925/Show/Lucas-Digne
79    /Players/89925/Show/Lucas-Digne
80    /Players/89925/Show/Lucas-Digne
81    /Players/89925/Show/Lucas-Digne
82    /Players/89925/Show/Lucas-Digne
83    /Players/89925/Show/Lucas-Digne
84    /Players/89925/Show/Lucas-Digne
85    /Players/89925/Show/Lucas-Digne
86    /Players/89925/Show/Lucas-Digne
87    /Players/89925/Show/Lucas-Digne
88    /Players/89925/Show/Lucas-Digne
89    /Players/89925/Show/Lucas-Digne
90    /Players/89925/Show/Lucas-Digne
91    /Players/89925/Show/Lucas-Digne
92    /Players/89925/Show/Lucas-Digne
Name: Link, Length: 93, dtype: object",48.38709677419355,9.67741935483871,41.93548387096774
Iker Casillas FC Porto,"0     /Players/2776/Show/Iker-Casillas
1     /Players/2776/Show/Iker-Casillas
2     /Players/2776/Show/Iker-Casillas
3     /Players/2776/Show/Iker-Casillas
4     /Players/2776/Show/Iker-Casillas
5     /Players/2776/Show/Iker-Casillas
6     /Players/2776/Show/Iker-Casillas
7     /Players/2776/Show/Iker-Casillas
8     /Players/2776/Show/Iker-Casillas
9     /Players/2776/Show/Iker-Casillas
10    /Players/2776/Show/Iker-Casillas
11    /Players/2776/Show/Iker-Casillas
12    /Players/2776/Show/Iker-Casillas
13    /Players/2776/Show/Iker-Casillas
14    /Players/2776/Show/Iker-Casillas
15    /Players/2776/Show/Iker-Casillas
16    /Players/2776/Show/Iker-Casillas
17    /Players/2776/Show/Iker-Casillas
18    /Players/2776/Show/Iker-Casillas
19    /Players/2776/Show/Iker-Casillas
20    /Players/2776/Show/Iker-Casillas
21    /Players/2776/Show/Iker-Casillas
22    /Players/2776/Show/Iker-Casillas
23    /Players/2776/Show/Iker-Casillas
24    /Players/2776/Show/Iker-Casillas
25    /Players/2776/Show/Iker-Casillas
26    /Players/2776/Show/Iker-Casillas
27    /Players/2776/Show/Iker-Casillas
28    /Players/2776/Show/Iker-Casillas
29    /Players/2776/Show/Iker-Casillas
30    /Players/2776/Show/Iker-Casillas
31    /Players/2776/Show/Iker-Casillas
32    /Players/2776/Show/Iker-Casillas
33    /Players/2776/Show/Iker-Casillas
34    /Players/2776/Show/Iker-Casillas
35    /Players/2776/Show/Iker-Casillas
36    /Players/2776/Show/Iker-Casillas
37    /Players/2776/Show/Iker-Casillas
38    /Players/2776/Show/Iker-Casillas
39    /Players/2776/Show/Iker-Casillas
40    /Players/2776/Show/Iker-Casillas
41    /Players/2776/Show/Iker-Casillas
42    /Players/2776/Show/Iker-Casillas
Name: Link, dtype: object",30.232558139534884,6.976744186046512,62.7906976744186
Lisandro Martínez Defensa y Justicia,"0     /Players/340105/Show/Lisandro-Martínez
1     /Players/340105/Show/Lisandro-Martínez
2     /Players/340105/Show/Lisandro-Martínez
3     /Players/340105/Show/Lisandro-Martínez
4     /Players/340105/Show/Lisandro-Martínez
5     /Players/340105/Show/Lisandro-Martínez
6     /Players/340105/Show/Lisandro-Martínez
7     /Players/340105/Show/Lisandro-Martínez
8     /Players/340105/Show/Lisandro-Martínez
9     /Players/340105/Show/Lisandro-Martínez
10    /Players/340105/Show/Lisandro-Martínez
11    /Players/340105/Show/Lisandro-Martínez
12    /Players/340105/Show/Lisandro-Martínez
13    /Players/340105/Show/Lisandro-Martínez
14    /Players/340105/Show/Lisandro-Martínez
15    /Players/340105/Show/Lisandro-Martínez
16    /Players/340105/Show/Lisandro-Martínez
17    /Players/340105/Show/Lisandro-Martínez
18    /Players/340105/Show/Lisandro-Martínez
19    /Players/340105/Show/Lisandro-Martínez
20    /Players/340105/Show/Lisandro-Martínez
21    /Players/340105/Show/Lisandro-Martínez
22    /Players/340105/Show/Lisandro-Martínez
Name: Link, dtype: object",47.82608695652174,4.3478260869565215,47.826086956521735
Adam Smith Bournemouth,"0     /Players/69877/Show/Adam-Smith
1     /Players/69877/Show/Adam-Smith
2     /Players/69877/Show/Adam-Smith
3     /Players/69877/Show/Adam-Smith
4     /Players/69877/Show/Adam-Smith
5     /Players/69877/Show/Adam-Smith
6     /Players/69877/Show/Adam-Smith
7     /Players/69877/Show/Adam-Smith
8     /Players/69877/Show/Adam-Smith
9     /Players/69877/Show/Adam-Smith
10    /Players/69877/Show/Adam-Smith
11    /Players/69877/Show/Adam-Smith
12    /Players/69877/Show/Adam-Smith
Name: Link, dtype: object",53.84615384615385,23.076923076923077,23.076923076923077
Raúl Albiol Napoli,"0    /Players/12575/Show/Raúl-Albiol
1    /Players/12575/Show/Raúl-Albiol
2    /Players/12575/Show/Raúl-Albiol
3    /Players/12575/Show/Raúl-Albiol
4    /Players/12575/Show/Raúl-Albiol
5    /Players/12575/Show/Raúl-Albiol
Name: Link, dtype: object",0.0,16.666666666666668,83.33333333333333
Alex Telles FC Porto,"0    /Players/125793/Show/Alex-Telles
1    /Players/125793/Show/Alex-Telles
2    /Players/125793/Show/Alex-Telles
3    /Players/125793/Show/Alex-Telles
4    /Players/125793/Show/Alex-Telles
5    /Players/125793/Show/Alex-Telles
Name: Link, dtype: object",66.66666666666667,0.0,33.33333333333333
Javier Manquillo Newcastle United,"0    /Players/109227/Show/Javier-Manquillo
1    /Players/109227/Show/Javier-Manquillo
2    /Players/109227/Show/Javier-Manquillo
Name: Link, dtype: object",100.0,0.0,0.0
Niklas Süle Bayern Munich,"0    /Players/129983/Show/Niklas-Süle
Name: Link, dtype: object",100.0,0.0,0.0
Adis Jahovic Konyaspor,"0    /Players/103973/Show/Adis-Jahovic
Name: Link, dtype: object",100.0,0.0,0.0
Mathías Suárez Montpellier,"0    /Players/369413/Show/Mathías-Suárez
Name: Link, dtype: object",100.0,0.0,0.0
Kyle Bartley West Bromwich Albion,"0    /Players/71327/Show/Kyle-Bartley
Name: Link, dtype: object",0.0,0.0,100.0
Chris Löwe Huddersfield,"0    /Players/101664/Show/Chris-Löwe
Name: Link, dtype: object",0.0,0.0,100.0
Dominik Baumgartner Bochum,"0    /Players/369463/Show/Dominik-Baumgartner
Name: Link, dtype: object",100.0,0.0,0.0
James Milner Liverpool,"0      /Players/4511/Show/James-Milner
1      /Players/4511/Show/James-Milner
2      /Players/4511/Show/James-Milner
3      /Players/4511/Show/James-Milner
4      /Players/4511/Show/James-Milner
5      /Players/4511/Show/James-Milner
6      /Players/4511/Show/James-Milner
7      /Players/4511/Show/James-Milner
8      /Players/4511/Show/James-Milner
9      /Players/4511/Show/James-Milner
10     /Players/4511/Show/James-Milner
11     /Players/4511/Show/James-Milner
12     /Players/4511/Show/James-Milner
13     /Players/4511/Show/James-Milner
14     /Players/4511/Show/James-Milner
15     /Players/4511/Show/James-Milner
16     /Players/4511/Show/James-Milner
17     /Players/4511/Show/James-Milner
18     /Players/4511/Show/James-Milner
19     /Players/4511/Show/James-Milner
20     /Players/4511/Show/James-Milner
21     /Players/4511/Show/James-Milner
22     /Players/4511/Show/James-Milner
23     /Players/4511/Show/James-Milner
24     /Players/4511/Show/James-Milner
25     /Players/4511/Show/James-Milner
26     /Players/4511/Show/James-Milner
27     /Players/4511/Show/James-Milner
28     /Players/4511/Show/James-Milner
29     /Players/4511/Show/James-Milner
                    ...               
170    /Players/4511/Show/James-Milner
171    /Players/4511/Show/James-Milner
172    /Players/4511/Show/James-Milner
173    /Players/4511/Show/James-Milner
174    /Players/4511/Show/James-Milner
175    /Players/4511/Show/James-Milner
176    /Players/4511/Show/James-Milner
177    /Players/4511/Show/James-Milner
178    /Players/4511/Show/James-Milner
179    /Players/4511/Show/James-Milner
180    /Players/4511/Show/James-Milner
181    /Players/4511/Show/James-Milner
182    /Players/4511/Show/James-Milner
183    /Players/4511/Show/James-Milner
184    /Players/4511/Show/James-Milner
185    /Players/4511/Show/James-Milner
186    /Players/4511/Show/James-Milner
187    /Players/4511/Show/James-Milner
188    /Players/4511/Show/James-Milner
189    /Players/4511/Show/James-Milner
190    /Players/4511/Show/James-Milner
191    /Players/4511/Show/James-Milner
192    /Players/4511/Show/James-Milner
193    /Players/4511/Show/James-Milner
194    /Players/4511/Show/James-Milner
195    /Players/4511/Show/James-Milner
196    /Players/4511/Show/James-Milner
197    /Players/4511/Show/James-Milner
198    /Players/4511/Show/James-Milner
199    /Players/4511/Show/James-Milner
Name: Link, Length: 200, dtype: object",55.0,15.0,30.0
