player,lastname,team,link_tm,link_ws
Diego Aguirre,Aguirre,Real Zaragoza,/diego-aguirre/profil/spieler/278345,/Players/225342/Show/Diego-Aguirre
Miguel Linares,Linares,Real Zaragoza,/miguel-linares/profil/spieler/95504,/Players/141272/Show/Miguel-Linares
Álvaro Vázquez,Vázquez,Real Zaragoza,/alvaro-vazquez/profil/spieler/141835,/Players/91203/Show/Álvaro-Vázquez
Marc Gual,Gual,Real Zaragoza,/marc-gual/profil/spieler/376486,/Players/301871/Show/Marc-Gual
Javi Ros,Ros,Real Zaragoza,/javi-ros/profil/spieler/89330,/Players/75185/Show/Javi-Ros
Jorge Pombo,Pombo,Real Zaragoza,/jorge-pombo/profil/spieler/336747,/Players/273342/Show/Jorge-Pombo
Alban Lafont,Lafont,Fiorentina,/alban-lafont/profil/spieler/357117,/Players/300590/Show/Alban-Lafont
Nikola Milenkovic,Milenkovic,Fiorentina,/nikola-milenkovic/profil/spieler/413507,/Players/319785/Show/Nikola-Milenkovic
Germán Pezzella,Pezzella,Fiorentina,/german-pezzella/profil/spieler/113133,/Players/121456/Show/Germán-Pezzella
Vitor Hugo,Hugo,Fiorentina,/vitor-hugo/profil/spieler/149752,/Players/111227/Show/Vitor-Hugo
Cristiano Biraghi,Biraghi,Fiorentina,/cristiano-biraghi/profil/spieler/124555,/Players/93935/Show/Cristiano-Biraghi
Edimilson Fernandes,Fernandes,Fiorentina,/edimilson-fernandes/profil/spieler/247555,/Players/130964/Show/Edimilson-Fernandes
Marko Pjaca,Pjaca,Fiorentina,/marko-pjaca/profil/spieler/205940,/Players/242432/Show/Marko-Pjaca
Kevin Mirallas,Mirallas,Fiorentina,/kevin-mirallas/profil/spieler/33639,/Players/15834/Show/Kevin-Mirallas
Pietro Terracciano,Terracciano,Fiorentina,/pietro-terracciano/profil/spieler/96254,/Players/106277/Show/Pietro-Terracciano
Federico Ceccherini,Ceccherini,Fiorentina,/federico-ceccherini/profil/spieler/163639,/Players/97203/Show/Federico-Ceccherini
David Hancko,Hancko,Fiorentina,/david-hancko/profil/spieler/404418,/Players/362779/Show/David-Hancko
Vincent Laurini,Laurini,Fiorentina,/vincent-laurini/profil/spieler/94936,/Players/109062/Show/Vincent-Laurini
Nicky Medja Beloko,Beloko,Fiorentina,/nicky-beloko/profil/spieler/382774,/Players/373081/Show/Nicky-Medja-Beloko
Bryan Dabo,Dabo,Fiorentina,/bryan-dabo/profil/spieler/149446,/Players/86820/Show/Bryan-Dabo
Gerson,Gerson,Fiorentina,/gerson/profil/spieler/341705,/Players/242791/Show/Gerson
Tòfol Montiel,Montiel,Fiorentina,/tofol-montiel/profil/spieler/573979,/Players/362778/Show/Tòfol-Montiel
Dusan Vlahovic,Vlahovic,Fiorentina,/dusan-vlahovic/profil/spieler/357498,/Players/315369/Show/Dusan-Vlahovic
Marco Benassi,Benassi,Fiorentina,/marco-benassi/profil/spieler/201040,/Players/118140/Show/Marco-Benassi
Federico Chiesa,Chiesa,Fiorentina,/federico-chiesa/profil/spieler/341092,/Players/322971/Show/Federico-Chiesa
Giovanni Simeone,Simeone,Fiorentina,/giovanni-simeone/profil/spieler/282388,/Players/133839/Show/Giovanni-Simeone
Luis Muriel,Muriel,Fiorentina,/luis-muriel/profil/spieler/119228,/Players/84190/Show/Luis-Muriel
Jordan Veretout,Veretout,Fiorentina,/jordan-veretout/profil/spieler/164771,/Players/101017/Show/Jordan-Veretout
Julian Pollersbeck,Pollersbeck,Hamburger SV,/julian-pollersbeck/profil/spieler/228975,/Players/127464/Show/Julian-Pollersbeck
Rick van Drongelen,Drongelen,Hamburger SV,/rick-van-drongelen/profil/spieler/354340,/Players/322154/Show/Rick-van-Drongelen
Kyriakos Papadopoulos,Papadopoulos,Hamburger SV,/kyriakos-papadopoulos/profil/spieler/58489,/Players/33063/Show/Kyriakos-Papadopoulos
Léo Lacroix,Lacroix,Hamburger SV,/leo-lacroix/profil/spieler/149652,/Players/86838/Show/Léo-Lacroix
Douglas Santos,Santos,Hamburger SV,/douglas-santos/profil/spieler/220793,/Players/115097/Show/Douglas-Santos
Gotoku Sakai,Sakai,Hamburger SV,/gotoku-sakai/profil/spieler/103310,/Players/69138/Show/Gotoku-Sakai
Orel Mangala,Mangala,Hamburger SV,/orel-mangala/profil/spieler/289592,/Players/344073/Show/Orel-Mangala
Jonas David,David,Hamburger SV,/jonas-david/profil/spieler/431848,/Players/361253/Show/Jonas-David
Berkay Özcan,Özcan,Hamburger SV,/berkay-ozcan/profil/spieler/249952,/Players/322292/Show/Berkay-Özcan
Tatsuya Ito,Ito,Hamburger SV,/tatsuya-ito/profil/spieler/381248,/Players/345844/Show/Tatsuya-Ito
Jairo Samperio,Samperio,Hamburger SV,/jairo-samperio/profil/spieler/171167,/Players/107023/Show/Jairo-Samperio
Mats Köhlert,Köhlert,Hamburger SV,/mats-kohlert/profil/spieler/288067,/Players/323531/Show/Mats-Köhlert
Hee-Chan Hwang,Hwang,Hamburger SV,/hee-chan-hwang/profil/spieler/292246,/Players/262854/Show/Hee-Chan-Hwang
Manuel Wintzheimer,Wintzheimer,Hamburger SV,/manuel-wintzheimer/profil/spieler/296429,/Players/347773/Show/Manuel-Wintzheimer
Tom Mickel,Mickel,Hamburger SV,/tom-mickel/profil/spieler/44607,/Players/57202/Show/Tom-Mickel
David Bates,Bates,Hamburger SV,/david-bates/profil/spieler/272539,/Players/361252/Show/David-Bates
Gideon Jung,Jung,Hamburger SV,/gideon-jung/profil/spieler/247661,/Players/291676/Show/Gideon-Jung
Josha Vagnoman,Vagnoman,Hamburger SV,/josha-vagnoman/profil/spieler/448258,/Players/354241/Show/Josha-Vagnoman
Vasilije Janjicic,Janjicic,Hamburger SV,/vasilije-janjicic/profil/spieler/265254,/Players/320635/Show/Vasilije-Janjicic
Jann-Fiete Arp,Arp,Hamburger SV,/jann-fiete-arp/profil/spieler/343337,/Players/346317/Show/Jann-Fiete-Arp
Pierre-Michel Lasogga,Lasogga,Hamburger SV,/pierre-michel-lasogga/profil/spieler/73013,/Players/83393/Show/Pierre-Michel-Lasogga
Khaled Narey,Narey,Hamburger SV,/khaled-narey/profil/spieler/153664,/Players/238733/Show/Khaled-Narey
Aaron Hunt,Hunt,Hamburger SV,/aaron-hunt/profil/spieler/4687,/Players/10161/Show/Aaron-Hunt
Lewis Holtby,Holtby,Hamburger SV,/lewis-holtby/profil/spieler/55508,/Players/41004/Show/Lewis-Holtby
Bakery Jatta,Jatta,Hamburger SV,/bakery-jatta/profil/spieler/415194,/Players/329689/Show/Bakery-Jatta
Cheikh M'Bengue,M'Bengue,Shenzhen FC,/cheikh-mbengue/profil/spieler/56795,/Players/29594/Show/Cheikh-M-Bengue
Ola Kamara,Kamara,Shenzhen FC,/ola-kamara/profil/spieler/62067,/Players/137158/Show/Ola-Kamara
Ole Selnaes,Selnaes,Shenzhen FC,/ole-selnaes/profil/spieler/175961,/Players/99537/Show/Ole-Selnaes
Harold Preciado,Preciado,Shenzhen FC,/harold-preciado/profil/spieler/362668,/Players/261323/Show/Harold-Preciado
Matz Sels,Sels,Strasbourg,/matz-sels/profil/spieler/127202,/Players/78386/Show/Matz-Sels
Lamine Koné,Koné,Strasbourg,/lamine-kone/profil/spieler/57420,/Players/34214/Show/Lamine-Koné
Stefan Mitrovic,Mitrovic,Strasbourg,/stefan-mitrovic/profil/spieler/143029,/Players/84041/Show/Stefan-Mitrovic
Pablo Martinez,Martinez,Strasbourg,/pablo-martinez/profil/spieler/282900,/Players/234405/Show/Pablo-Martinez
Anthony Caci,Caci,Strasbourg,/anthony-caci/profil/spieler/453016,/Players/321145/Show/Anthony-Caci
Lionel Carole,Carole,Strasbourg,/lionel-carole/profil/spieler/11530,/Players/90446/Show/Lionel-Carole
Ismael Aaneba,Aaneba,Strasbourg,/ismael-aaneba/profil/spieler/528178,/Players/345648/Show/Ismael-Aaneba
Ibrahima Sissoko,Sissoko,Strasbourg,/ibrahima-sissoko/profil/spieler/372712,/Players/306766/Show/Ibrahima-Sissoko
Jeremy Grimm,Grimm,Strasbourg,/jeremy-grimm/profil/spieler/56294,/Players/34116/Show/Jeremy-Grimm
Jonas Martin,Martin,Strasbourg,/jonas-martin/profil/spieler/127142,/Players/92792/Show/Jonas-Martin
Youssouf Fofana,Fofana,Strasbourg,/youssouf-fofana/profil/spieler/569598,/Players/362470/Show/Youssouf-Fofana
Sanjin Prcic,Prcic,Strasbourg,/sanjin-prcic/profil/spieler/125783,/Players/107891/Show/Sanjin-Prcic
Moataz Zemzemi,Zemzemi,Strasbourg,/moataz-zemzemi/profil/spieler/422893,/Players/361902/Show/Moataz-Zemzemi
Benjamin Corgnet,Corgnet,Strasbourg,/benjamin-corgnet/profil/spieler/154171,/Players/90107/Show/Benjamin-Corgnet
Idriss Saadi,Saadi,Strasbourg,/idriss-saadi/profil/spieler/111057,/Players/82781/Show/Idriss-Saadi
Kévin Zohi,Zohi,Strasbourg,/kevin-zohi/profil/spieler/524929,/Players/344143/Show/Kévin-Zohi
Abdallah Ndour,Ndour,Strasbourg,/abdallah-ndour/profil/spieler/232854,/Players/203216/Show/Abdallah-Ndour
Anthony Gonçalves,Gonçalves,Strasbourg,/anthony-goncalves/profil/spieler/111528,/Players/232580/Show/Anthony-Gonçalves
Samuel Grandsir,Grandsir,Strasbourg,/samuel-grandsir/profil/spieler/432772,/Players/316670/Show/Samuel-Grandsir
Nuno da Costa,Costa,Strasbourg,/nuno-da-costa/profil/spieler/306166,/Players/342550/Show/Nuno-da-Costa
Lebo Mothiba,Mothiba,Strasbourg,/lebo-mothiba/profil/spieler/427161,/Players/329620/Show/Lebo-Mothiba
Ludovic Ajorque,Ajorque,Strasbourg,/ludovic-ajorque/profil/spieler/283994,/Players/234364/Show/Ludovic-Ajorque
Kenny Lala,Lala,Strasbourg,/kenny-lala/profil/spieler/174196,/Players/105151/Show/Kenny-Lala
Adrien Thomasson,Thomasson,Strasbourg,/adrien-thomasson/profil/spieler/215977,/Players/113747/Show/Adrien-Thomasson
Neto,Neto,Valencia,/neto/profil/spieler/111819,/Players/76202/Show/Neto
Gabriel Paulista,Paulista,Valencia,/gabriel-paulista/profil/spieler/149498,/Players/76810/Show/Gabriel-Paulista
Ezequiel Garay,Garay,Valencia,/ezequiel-garay/profil/spieler/35939,/Players/14079/Show/Ezequiel-Garay
Cristiano Piccini,Piccini,Valencia,/cristiano-piccini/profil/spieler/163086,/Players/94831/Show/Cristiano-Piccini
Francis Coquelin,Coquelin,Valencia,/francis-coquelin/profil/spieler/74869,/Players/69738/Show/Francis-Coquelin
Geoffrey Kondogbia,Kondogbia,Valencia,/geoffrey-kondogbia/profil/spieler/127189,/Players/91978/Show/Geoffrey-Kondogbia
Daniel Wass,Wass,Valencia,/daniel-wass/profil/spieler/63463,/Players/27254/Show/Daniel-Wass
Denis Cheryshev,Cheryshev,Valencia,/denis-cheryshev/profil/spieler/98322,/Players/110297/Show/Denis-Cheryshev
Rubén Sobrino,Sobrino,Valencia,/ruben-sobrino/profil/spieler/85383,/Players/323250/Show/Rubén-Sobrino
Jaume Doménech,Doménech,Valencia,/jaume-domenech/profil/spieler/227805,/Players/136810/Show/Jaume-Doménech
Mouctar Diakhaby,Diakhaby,Valencia,/mouctar-diakhaby/profil/spieler/346289,/Players/322095/Show/Mouctar-Diakhaby
Toni Lato,Lato,Valencia,/toni-lato/profil/spieler/320271,/Players/312580/Show/Toni-Lato
Facundo Roncaglia,Roncaglia,Valencia,/facundo-roncaglia/profil/spieler/61546,/Players/38277/Show/Facundo-Roncaglia
Carlos Soler,Soler,Valencia,/carlos-soler/profil/spieler/372246,/Players/313542/Show/Carlos-Soler
Ferrán Torres,Torres,Valencia,/ferran-torres/profil/spieler/398184,/Players/349760/Show/Ferrán-Torres
Daniel Parejo,Parejo,Valencia,/dani-parejo/profil/spieler/59561,/Players/28186/Show/Daniel-Parejo
Santi Mina,Mina,Valencia,/santi-mina/profil/spieler/255653,/Players/125838/Show/Santi-Mina
Gonçalo Guedes,Guedes,Valencia,/goncalo-guedes/profil/spieler/225122,/Players/247995/Show/Gonçalo-Guedes
Kevin Gameiro,Gameiro,Valencia,/kevin-gameiro/profil/spieler/27389,/Players/19453/Show/Kevin-Gameiro
Walter Benítez,Benítez,Nice,/walter-benitez/profil/spieler/296802,/Players/130304/Show/Walter-Benítez
Yoan Cardinale,Cardinale,Nice,/yoan-cardinale/profil/spieler/241231,/Players/140569/Show/Yoan-Cardinale
Malang Sarr,Sarr,Nice,/malang-sarr/profil/spieler/344596,/Players/322747/Show/Malang-Sarr
Dante,Dante,Nice,/dante/profil/spieler/16136,/Players/6683/Show/Dante
Racine Coly,Coly,Nice,/racine-coly/profil/spieler/323379,/Players/147810/Show/Racine-Coly
Patrick Burner,Burner,Nice,/patrick-burner/profil/spieler/444725,/Players/329246/Show/Patrick-Burner
Christophe Jallet,Jallet,Nice,/christophe-jallet/profil/spieler/28335,/Players/14240/Show/Christophe-Jallet
Danilo,Danilo,Nice,/danilo/profil/spieler/273438,/Players/294056/Show/Danilo
Myziane Maolida,Maolida,Nice,/myziane-maolida/profil/spieler/371142,/Players/336074/Show/Myziane-Maolida
Olivier Boscagli,Boscagli,Nice,/olivier-boscagli/profil/spieler/318508,/Players/260809/Show/Olivier-Boscagli
Assil Jaziri,Jaziri,Nice,/assil-jaziri/profil/spieler/633398,/Players/372370/Show/Assil-Jaziri
Jean-Victor Makengo,Makengo,Nice,/jean-victor-makengo/profil/spieler/322305,/Players/300634/Show/Jean-Victor-Makengo
Ihsan Sacko,Sacko,Nice,/ihsan-sacko/profil/spieler/412095,/Players/318485/Show/Ihsan-Sacko
Mickael Le Bihan,Bihan,Nice,/mickael-le-bihan/profil/spieler/139018,/Players/236520/Show/Mickael-Le-Bihan
Bassem Srarfi,Srarfi,Nice,/bassem-srarfi/profil/spieler/401836,/Players/333437/Show/Bassem-Srarfi
Allan Saint-Maximin,Saint-Maximin,Nice,/allan-saint-maximin/profil/spieler/272642,/Players/135891/Show/Allan-Saint-Maximin
Youcef Atal,Atal,Nice,/youcef-atal/profil/spieler/416108,/Players/361816/Show/Youcef-Atal
Wylan Cyprien,Cyprien,Nice,/wylan-cyprien/profil/spieler/182889,/Players/123873/Show/Wylan-Cyprien
Ignatius Ganago,Ganago,Nice,/ignatius-ganago/profil/spieler/531949,/Players/344645/Show/Ignatius-Ganago
Remi Walter,Walter,Nice,/remi-walter/profil/spieler/215686,/Players/125326/Show/Remi-Walter
Iago Herrerín,Herrerín,Athletic Bilbao,/iago-herrerin/profil/spieler/71570,/Players/101134/Show/Iago-Herrerín
Yeray Álvarez,Álvarez,Athletic Bilbao,/yeray-alvarez/profil/spieler/255488,/Players/279839/Show/Yeray-Álvarez
Unai Núñez,Núñez,Athletic Bilbao,/unai-nunez/profil/spieler/338285,/Players/344200/Show/Unai-Núñez
Peru Nolaskoain,Nolaskoain,Athletic Bilbao,/peru-nolaskoain/profil/spieler/447052,/Players/354411/Show/Peru-Nolaskoain
Óscar De Marcos,Marcos,Athletic Bilbao,/oscar-de-marcos/profil/spieler/96718,/Players/78500/Show/Óscar-De-Marcos
Íñigo Lekue,Lekue,Athletic Bilbao,/inigo-lekue/profil/spieler/255501,/Players/291686/Show/Íñigo-Lekue
Ander Capa,Capa,Athletic Bilbao,/ander-capa/profil/spieler/197545,/Players/130377/Show/Ander-Capa
Mikel San José,José,Athletic Bilbao,/mikel-san-jose/profil/spieler/52469,/Players/79051/Show/Mikel-San-José
Ander Iturraspe,Iturraspe,Athletic Bilbao,/ander-iturraspe/profil/spieler/71571,/Players/44737/Show/Ander-Iturraspe
Beñat Etxebarria,Etxebarria,Athletic Bilbao,/benat-etxebarria/profil/spieler/40888,/Players/22811/Show/Beñat-Etxebarria
Mikel Rico,Rico,Athletic Bilbao,/mikel-rico/profil/spieler/51474,/Players/22500/Show/Mikel-Rico
Iñigo Córdoba,Córdoba,Athletic Bilbao,/inigo-cordoba/profil/spieler/251848,/Players/344201/Show/Iñigo-Córdoba
Markel Susaeta,Susaeta,Athletic Bilbao,/markel-susaeta/profil/spieler/54245,/Players/30638/Show/Markel-Susaeta
Kenan Kodro,Kodro,Athletic Bilbao,/kenan-kodro/profil/spieler/197126,/Players/238893/Show/Kenan-Kodro
Unai Simón,Simón,Athletic Bilbao,/unai-simon/profil/spieler/262396,/Players/332823/Show/Unai-Simón
Mikel Balenziaga,Balenziaga,Athletic Bilbao,/mikel-balenziaga/profil/spieler/85258,/Players/44739/Show/Mikel-Balenziaga
Íñigo Martínez,Martínez,Athletic Bilbao,/inigo-martinez/profil/spieler/158863,/Players/106885/Show/Íñigo-Martínez
Unai López,López,Athletic Bilbao,/unai-lopez/profil/spieler/192009,/Players/236575/Show/Unai-López
Ibai Gómez,Gómez,Athletic Bilbao,/ibai-gomez/profil/spieler/127837,/Players/91193/Show/Ibai-Gómez
Iñaki Williams,Williams,Athletic Bilbao,/inaki-williams/profil/spieler/255508,/Players/255182/Show/Iñaki-Williams
Iker Muniain,Muniain,Athletic Bilbao,/iker-muniain/profil/spieler/54235,/Players/77922/Show/Iker-Muniain
Aritz Aduriz,Aduriz,Athletic Bilbao,/aritz-aduriz/profil/spieler/29124,/Players/9294/Show/Aritz-Aduriz
Martin Dubravka,Dubravka,Newcastle United,/martin-dubravka/profil/spieler/74960,/Players/46092/Show/Martin-Dubravka
Jamaal Lascelles,Lascelles,Newcastle United,/jamaal-lascelles/profil/spieler/183318,/Players/105171/Show/Jamaal-Lascelles
Florian Lejeune,Lejeune,Newcastle United,/florian-lejeune/profil/spieler/127108,/Players/80758/Show/Florian-Lejeune
Paul Dummett,Dummett,Newcastle United,/paul-dummett/profil/spieler/170321,/Players/112009/Show/Paul-Dummett
DeAndre Yedlin,Yedlin,Newcastle United,/deandre-yedlin/profil/spieler/255916,/Players/126958/Show/DeAndre-Yedlin
Javier Manquillo,Manquillo,Newcastle United,/javier-manquillo/profil/spieler/162029,/Players/109227/Show/Javier-Manquillo
Isaac Hayden,Hayden,Newcastle United,/isaac-hayden/profil/spieler/206225,/Players/136356/Show/Isaac-Hayden
Sean Longstaff,Longstaff,Newcastle United,/sean-longstaff/profil/spieler/346707,/Players/342811/Show/Sean-Longstaff
Miguel Almirón,Almirón,Newcastle United,/miguel-almiron/profil/spieler/272999,/Players/303924/Show/Miguel-Almirón
Christian Atsu,Atsu,Newcastle United,/christian-atsu/profil/spieler/186997,/Players/96257/Show/Christian-Atsu
Joselu,Joselu,Newcastle United,/joselu/profil/spieler/81999,/Players/74603/Show/Joselu
Antonio Barreca,Barreca,Newcastle United,/antonio-barreca/profil/spieler/241889,/Players/143524/Show/Antonio-Barreca
Federico Fernández,Fernández,Newcastle United,/federico-fernandez/profil/spieler/85475,/Players/44847/Show/Federico-Fernández
Mohamed Diamé,Diamé,Newcastle United,/mohamed-diame/profil/spieler/70950,/Players/27188/Show/Mohamed-Diamé
Kenedy,Kenedy,Newcastle United,/kenedy/profil/spieler/281404,/Players/132838/Show/Kenedy
Jonjo Shelvey,Shelvey,Newcastle United,/jonjo-shelvey/profil/spieler/71292,/Players/40027/Show/Jonjo-Shelvey
Yoshinori Muto,Muto,Newcastle United,/yoshinori-muto/profil/spieler/230541,/Players/132210/Show/Yoshinori-Muto
Ayoze Pérez,Pérez,Newcastle United,/ayoze-perez/profil/spieler/246968,/Players/135366/Show/Ayoze-Pérez
Salomón Rondón,Rondón,Newcastle United,/jose-salomon-rondon/profil/spieler/80197,/Players/25964/Show/Salomón-Rondón
Fabian Schär,Schär,Newcastle United,/fabian-schar/profil/spieler/135343,/Players/82726/Show/Fabian-Schär
Ciaran Clark,Clark,Newcastle United,/ciaran-clark/profil/spieler/98240,/Players/70099/Show/Ciaran-Clark
Matt Ritchie,Ritchie,Newcastle United,/matt-ritchie/profil/spieler/92469,/Players/68648/Show/Matt-Ritchie
Alexander Schwolow,Schwolow,Freiburg,/alexander-schwolow/profil/spieler/93763,/Players/97743/Show/Alexander-Schwolow
Robin Koch,Koch,Freiburg,/robin-koch/profil/spieler/328784,/Players/276205/Show/Robin-Koch
Dominique Heintz,Heintz,Freiburg,/dominique-heintz/profil/spieler/110036,/Players/110132/Show/Dominique-Heintz
Manuel Gulde,Gulde,Freiburg,/manuel-gulde/profil/spieler/45683,/Players/77451/Show/Manuel-Gulde
Philipp Lienhart,Lienhart,Freiburg,/philipp-lienhart/profil/spieler/225657,/Players/298446/Show/Philipp-Lienhart
Christian Günter,Günter,Freiburg,/christian-gunter/profil/spieler/93707,/Players/116464/Show/Christian-Günter
Chima Okoroji,Okoroji,Freiburg,/chima-okoroji/profil/spieler/284035,/Players/351485/Show/Chima-Okoroji
Lukas Kübler,Kübler,Freiburg,/lukas-kubler/profil/spieler/93604,/Players/111306/Show/Lukas-Kübler
Nicolas Höfler,Höfler,Freiburg,/nicolas-hofler/profil/spieler/55099,/Players/90982/Show/Nicolas-Höfler
Amir Abrashi,Abrashi,Freiburg,/amir-abrashi/profil/spieler/66005,/Players/131176/Show/Amir-Abrashi
Janik Haberer,Haberer,Freiburg,/janik-haberer/profil/spieler/177779,/Players/110272/Show/Janik-Haberer
Jérôme Gondorf,Gondorf,Freiburg,/jerome-gondorf/profil/spieler/77108,/Players/133505/Show/Jérôme-Gondorf
Mike Frantz,Frantz,Freiburg,/mike-frantz/profil/spieler/30942,/Players/26072/Show/Mike-Frantz
Tim Kleindienst,Kleindienst,Freiburg,/tim-kleindienst/profil/spieler/193033,/Players/129368/Show/Tim-Kleindienst
Christoph Daferner,Daferner,Freiburg,/christoph-daferner/profil/spieler/324851,/Players/373160/Show/Christoph-Daferner
Pascal Stenzel,Stenzel,Freiburg,/pascal-stenzel/profil/spieler/195246,/Players/141231/Show/Pascal-Stenzel
Roland Sallai,Sallai,Freiburg,/roland-sallai/profil/spieler/332798,/Players/243889/Show/Roland-Sallai
Marco Terrazzino,Terrazzino,Freiburg,/marco-terrazzino/profil/spieler/67869,/Players/43732/Show/Marco-Terrazzino
Gian-Luca Waldschmidt,Waldschmidt,Freiburg,/luca-waldschmidt/profil/spieler/196095,/Players/148484/Show/Gian-Luca-Waldschmidt
Nils Petersen,Petersen,Freiburg,/nils-petersen/profil/spieler/42936,/Players/29749/Show/Nils-Petersen
Vincenzo Grifo,Grifo,Freiburg,/vincenzo-grifo/profil/spieler/185077,/Players/121192/Show/Vincenzo-Grifo
Florian Niederlechner,Niederlechner,Freiburg,/florian-niederlechner/profil/spieler/152963,/Players/132926/Show/Florian-Niederlechner
Lucas Höler,Höler,Freiburg,/lucas-holer/profil/spieler/248999,/Players/227655/Show/Lucas-Höler
Fernando Pacheco,Pacheco,Deportivo Alaves,/fernando-pacheco/profil/spieler/172015,/Players/95915/Show/Fernando-Pacheco
Guillermo Maripán,Maripán,Deportivo Alaves,/guillermo-maripan/profil/spieler/249730,/Players/121417/Show/Guillermo-Maripán
Víctor Laguardia,Laguardia,Deportivo Alaves,/victor-laguardia/profil/spieler/67080,/Players/79708/Show/Víctor-Laguardia
Ximo Navarro,Navarro,Deportivo Alaves,/ximo-navarro/profil/spieler/184767,/Players/100881/Show/Ximo-Navarro
Rodrigo Ely,Ely,Deportivo Alaves,/rodrigo-ely/profil/spieler/176140,/Players/97262/Show/Rodrigo-Ely
Rubén Duarte,Duarte,Deportivo Alaves,/ruben-duarte/profil/spieler/177046,/Players/261286/Show/Rubén-Duarte
Martín Aguirregabiria,Aguirregabiria,Deportivo Alaves,/martin-aguirregabiria/profil/spieler/483573,/Players/333111/Show/Martín-Aguirregabiria
Carlos Vigaray,Vigaray,Deportivo Alaves,/carlos-vigaray/profil/spieler/263627,/Players/141706/Show/Carlos-Vigaray
Manu García,García,Deportivo Alaves,/manu-garcia/profil/spieler/76273,/Players/67443/Show/Manu-García
Tomás Pina,Pina,Deportivo Alaves,/tomas-pina/profil/spieler/139895,/Players/83504/Show/Tomás-Pina
Burgui,Burgui,Deportivo Alaves,/burgui/profil/spieler/246277,/Players/149122/Show/Burgui
Álex Blanco,Blanco,Deportivo Alaves,/alex-blanco/profil/spieler/328914,/Players/369560/Show/Álex-Blanco
