player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link
Alan Ruiz,Ruiz,Aldosivi,Top 150,Primera División (ARG),ARG,/alan-ruiz/profil/spieler/190442,/Players/125452/Show/Alan-Ruiz,/Teams/6145/Show/Argentina-Aldosivi,/club-atletico-aldosivi-mdp-/startseite/verein/12301
Emanuel Iñiguez,Iñiguez,Aldosivi,Top 150,Primera División (ARG),ARG,/emanuel-iniguez/profil/spieler/542138,/Players/361841/Show/Emanuel-Iñiguez,/Teams/6145/Show/Argentina-Aldosivi,/club-atletico-aldosivi-mdp-/startseite/verein/12301
Leandro Sapetti,Sapetti,Aldosivi,Top 150,Primera División (ARG),ARG,/leandro-sapetti/profil/spieler/149486,/Players/93681/Show/Leandro-Sapetti,/Teams/6145/Show/Argentina-Aldosivi,/club-atletico-aldosivi-mdp-/startseite/verein/12301
Fernando Godoy,Godoy,Aldosivi,Top 150,Primera División (ARG),ARG,/fernando-godoy/profil/spieler/130452,/Players/125516/Show/Fernando-Godoy,/Teams/6145/Show/Argentina-Aldosivi,/club-atletico-aldosivi-mdp-/startseite/verein/12301
Zac MacMath,MacMath,Vancouver Whitecaps,Above 200,MLS (USA),USA,/zac-macmath/profil/spieler/156300,/Players/99246/Show/Zac-MacMath,/Teams/11134/Show/Canada-Vancouver-Whitecaps,/vancouver-whitecaps/startseite/verein/6321
Jakob Nerwinski,Nerwinski,Vancouver Whitecaps,Above 200,MLS (USA),USA,/jake-nerwinski/profil/spieler/482612,/Players/334570/Show/Jakob-Nerwinski,/Teams/11134/Show/Canada-Vancouver-Whitecaps,/vancouver-whitecaps/startseite/verein/6321
Russell Teibert,Teibert,Vancouver Whitecaps,Above 200,MLS (USA),USA,/russell-teibert/profil/spieler/103627,/Players/99501/Show/Russell-Teibert,/Teams/11134/Show/Canada-Vancouver-Whitecaps,/vancouver-whitecaps/startseite/verein/6321
Ali Adnan,Adnan,Vancouver Whitecaps,Above 200,MLS (USA),USA,/ali-adnan/profil/spieler/261611,/Players/135198/Show/Ali-Adnan,/Teams/11134/Show/Canada-Vancouver-Whitecaps,/vancouver-whitecaps/startseite/verein/6321
Fredy Montero,Montero,Vancouver Whitecaps,Above 200,MLS (USA),USA,/fredy-montero/profil/spieler/73852,/Players/23866/Show/Fredy-Montero,/Teams/11134/Show/Canada-Vancouver-Whitecaps,/vancouver-whitecaps/startseite/verein/6321
Michael Brouwer,Brouwer,Heracles,Above 200,Eredivise (NET),NET,/michael-brouwer/profil/spieler/231650,/Players/116684/Show/Michael-Brouwer,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Mohammed Osman,Osman,Heracles,Above 200,Eredivise (NET),NET,/mohammed-osman/profil/spieler/273431,/Players/289016/Show/Mohammed-Osman,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Yoëll van Nieff,Nieff,Heracles,Above 200,Eredivise (NET),NET,/yoell-van-nieff/profil/spieler/187301,/Players/122399/Show/Yoëll-van-Nieff,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Zeki Erkilinc,Erkilinc,Heracles,Above 200,Eredivise (NET),NET,/zeki-erkilinc/profil/spieler/387218,/Players/351353/Show/Zeki-Erkilinc,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Dario Van den Buijs,Buijs,Heracles,Above 200,Eredivise (NET),NET,/dario-van-den-buijs/profil/spieler/235274,/Players/255946/Show/Dario-Van-den-Buijs,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Tim van de Berg,Berg,Heracles,Above 200,Eredivise (NET),NET,/tim-van-de-berg/profil/spieler/447827,/Players/328264/Show/Tim-van-de-Berg,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Adrián Dalmau,Dalmau,Heracles,Above 200,Eredivise (NET),NET,/adrian-dalmau/profil/spieler/288228,/Players/249686/Show/Adrián-Dalmau,/Teams/870/Show/Netherlands-Heracles,/heracles-almelo/startseite/verein/1304
Egor Baburin,Baburin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/egor-baburin/profil/spieler/146918,/Players/119772/Show/Egor-Baburin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698
Dmitriy Poloz,Poloz,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/dmitri-poloz/profil/spieler/98539,/Players/82406/Show/Dmitriy-Poloz,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698
Egor Sorokin,Sorokin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/egor-sorokin/profil/spieler/288721,/Players/243195/Show/Egor-Sorokin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698
Vyacheslav Podberezkin,Podberezkin,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/vyacheslav-podberezkin/profil/spieler/207528,/Players/122167/Show/Vyacheslav-Podberezkin,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698
Danil Stepanov,Stepanov,Rubin Kazan,Above 200,Premier Liga (RUS),RUS,/danil-stepanov/profil/spieler/456182,/Players/367573/Show/Danil-Stepanov,/Teams/2057/Show/Russia-Rubin-Kazan,/rubin-kazan/startseite/verein/2698
Kristófer Kristinsson,Kristinsson,Willem II,Above 200,Eredivise (NET),NET,/kristofer-kristinsson/profil/spieler/400174,/Players/351722/Show/Kristófer-Kristinsson,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403
Driess Saddiki,Saddiki,Willem II,Above 200,Eredivise (NET),NET,/dries-saddiki/profil/spieler/370042,/Players/361791/Show/Driess-Saddiki,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403
Daniel Crowley,Crowley,Willem II,Above 200,Eredivise (NET),NET,/dan-crowley/profil/spieler/223225,/Players/136461/Show/Daniel-Crowley,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403
Atakan Akkaynak,Akkaynak,Willem II,Above 200,Eredivise (NET),NET,/atakan-akkaynak/profil/spieler/327542,/Players/332241/Show/Atakan-Akkaynak,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403
Pol Llonch,Llonch,Willem II,Above 200,Eredivise (NET),NET,/pol-llonch/profil/spieler/205276,/Players/109581/Show/Pol-Llonch,/Teams/115/Show/Netherlands-Willem-II,/willem-ii-tilburg/startseite/verein/403
Lukas Kübler,Kübler,Freiburg,Above 200,Bundesliga (GER),GER,/lukas-kubler/profil/spieler/93604,/Players/111306/Show/Lukas-Kübler,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60
Robin Koch,Koch,Freiburg,Above 200,Bundesliga (GER),GER,/robin-koch/profil/spieler/328784,/Players/276205/Show/Robin-Koch,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60
Roland Sallai,Sallai,Freiburg,Above 200,Bundesliga (GER),GER,/roland-sallai/profil/spieler/332798,/Players/243889/Show/Roland-Sallai,/Teams/50/Show/Germany-Freiburg,/sc-freiburg/startseite/verein/60
Lewis Wing,Wing,Middlesbrough,Above 200,Championship (ENG),ENG,/lewis-wing/profil/spieler/517286,/Players/344315/Show/Lewis-Wing,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Britt Assombalonga,Assombalonga,Middlesbrough,Above 200,Championship (ENG),ENG,/britt-assombalonga/profil/spieler/186172,/Players/134427/Show/Britt-Assombalonga,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Paddy McNair,McNair,Middlesbrough,Above 200,Championship (ENG),ENG,/paddy-mcnair/profil/spieler/167268,/Players/244565/Show/Paddy-McNair,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Stewart Downing,Downing,Middlesbrough,Above 200,Championship (ENG),ENG,/stewart-downing/profil/spieler/4063,/Players/5641/Show/Stewart-Downing,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Sam McQueen,McQueen,Middlesbrough,Above 200,Championship (ENG),ENG,/sam-mcqueen/profil/spieler/226968,/Players/142438/Show/Sam-McQueen,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Rudy Gestede,Gestede,Middlesbrough,Above 200,Championship (ENG),ENG,/rudy-gestede/profil/spieler/39908,/Players/33403/Show/Rudy-Gestede,/Teams/21/Show/England-Middlesbrough,/fc-middlesbrough/startseite/verein/641
Ali Ghazal,Ghazal,Feirense,Above 200,Liga NOS (POR),POR,/aly-ghazal/profil/spieler/254981,/Players/125478/Show/Ali-Ghazal,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
Tiago Mesquita,Mesquita,Feirense,Above 200,Liga NOS (POR),POR,/tiago-mesquita/profil/spieler/130622,/Players/322732/Show/Tiago-Mesquita,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
José Adolfo Valencia,Valencia,Feirense,Above 200,Liga NOS (POR),POR,/jose-valencia/profil/spieler/119183,/Players/80971/Show/José-Adolfo-Valencia,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
Rafael Crivellaro,Crivellaro,Feirense,Above 200,Liga NOS (POR),POR,/rafael-crivellaro/profil/spieler/145692,/Players/97372/Show/Rafael-Crivellaro,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
Vítor Bruno,Bruno,Feirense,Above 200,Liga NOS (POR),POR,/vitor-bruno/profil/spieler/130635,/Players/322851/Show/Vítor-Bruno,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
Cris,Cris,Feirense,Above 200,Liga NOS (POR),POR,/cris/profil/spieler/24946,/Players/322850/Show/Cris,/Teams/2187/Show/Portugal-Feirense,/cd-feirense/startseite/verein/3349
Nouha Dicko,Dicko,Hull,Above 200,Championship (ENG),ENG,/nouha-dicko/profil/spieler/173750,/Players/106003/Show/Nouha-Dicko,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Jordy de Wijs,Wijs,Hull,Above 200,Championship (ENG),ENG,/jordy-de-wijs/profil/spieler/215096,/Players/245621/Show/Jordy-de-Wijs,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Todd Kane,Kane,Hull,Above 200,Championship (ENG),ENG,/todd-kane/profil/spieler/154287,/Players/121979/Show/Todd-Kane,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Kevin Stewart,Stewart,Hull,Above 200,Championship (ENG),ENG,/kevin-stewart/profil/spieler/200782,/Players/107846/Show/Kevin-Stewart,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Jackson Irvine,Irvine,Hull,Above 200,Championship (ENG),ENG,/jackson-irvine/profil/spieler/192557,/Players/118837/Show/Jackson-Irvine,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Reece Burke,Burke,Hull,Above 200,Championship (ENG),ENG,/reece-burke/profil/spieler/264220,/Players/141510/Show/Reece-Burke,/Teams/214/Show/England-Hull,/hull-city/startseite/verein/3008
Maksim Semakin,Semakin,FC Yenisey Krasnoyarsk,Above 200,Premier Liga (RUS),RUS,/maksim-semakin/profil/spieler/72165,/Players/28285/Show/Maksim-Semakin,/Teams/4640/Show/Russia-FC-Yenisey-Krasnoyarsk,/enisey-krasnoyarsk/startseite/verein/3714
Yuri Nesterenko,Nesterenko,FC Yenisey Krasnoyarsk,Above 200,Premier Liga (RUS),RUS,/yuri-nesterenko/profil/spieler/147072,/Players/90843/Show/Yuri-Nesterenko,/Teams/4640/Show/Russia-FC-Yenisey-Krasnoyarsk,/enisey-krasnoyarsk/startseite/verein/3714
Aleksey Gritsaenko,Gritsaenko,FC Yenisey Krasnoyarsk,Above 200,Premier Liga (RUS),RUS,/aleksey-gritsaenko/profil/spieler/379634,/Players/341314/Show/Aleksey-Gritsaenko,/Teams/4640/Show/Russia-FC-Yenisey-Krasnoyarsk,/enisey-krasnoyarsk/startseite/verein/3714
Rômulo,Rômulo,Lazio,Top 50,Serie A (ITA),ITA,/romulo/profil/spieler/121756,/Players/77350/Show/Rômulo,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Wallace,Wallace,Lazio,Top 50,Serie A (ITA),ITA,/wallace/profil/spieler/225335,/Players/132669/Show/Wallace,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Luis Alberto,Alberto,Lazio,Top 50,Serie A (ITA),ITA,/luis-alberto/profil/spieler/128220,/Players/85077/Show/Luis-Alberto,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Adam Marusic,Marusic,Lazio,Top 50,Serie A (ITA),ITA,/adam-marusic/profil/spieler/239802,/Players/275698/Show/Adam-Marusic,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Stefan Radu,Radu,Lazio,Top 50,Serie A (ITA),ITA,/stefan-radu/profil/spieler/44420,/Players/21234/Show/Stefan-Radu,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Joaquín Correa,Correa,Lazio,Top 50,Serie A (ITA),ITA,/joaquin-correa/profil/spieler/227081,/Players/125378/Show/Joaquín-Correa,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Francesco Acerbi,Acerbi,Lazio,Top 50,Serie A (ITA),ITA,/francesco-acerbi/profil/spieler/131075,/Players/54968/Show/Francesco-Acerbi,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Bastos,Bastos,Lazio,Top 50,Serie A (ITA),ITA,/bastos/profil/spieler/195810,/Players/132688/Show/Bastos,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Senad Lulic,Lulic,Lazio,Top 50,Serie A (ITA),ITA,/senad-lulic/profil/spieler/61449,/Players/26168/Show/Senad-Lulic,/Teams/77/Show/Italy-Lazio,/lazio-rom/startseite/verein/398
Murat Cem Akpinar,Akpinar,Trabzonspor,Above 200,Super Lig (TUR),TUR,/murat-cem-akpinar/profil/spieler/388913,/Players/361943/Show/Murat-Cem-Akpinar,/Teams/226/Show/Turkey-Trabzonspor,/trabzonspor/startseite/verein/449
Batuhan Artarslan,Artarslan,Trabzonspor,Above 200,Super Lig (TUR),TUR,/batuhan-artarslan/profil/spieler/237481,/Players/118215/Show/Batuhan-Artarslan,/Teams/226/Show/Turkey-Trabzonspor,/trabzonspor/startseite/verein/449
Ogenyi Onazi,Onazi,Trabzonspor,Above 200,Super Lig (TUR),TUR,/ogenyi-onazi/profil/spieler/131709,/Players/113905/Show/Ogenyi-Onazi,/Teams/226/Show/Turkey-Trabzonspor,/trabzonspor/startseite/verein/449
Alan,Alan,Tianjin Tianhai,Above 200,Super League (CHI),CHI,/alan/profil/spieler/73460,/Players/41668/Show/Alan,/Teams/10108/Show/China-Tianjin-Tianhai,/tianjin-songjiang-f-c-/startseite/verein/33714
Callum Connolly,Connolly,Bolton,Above 200,Championship (ENG),ENG,/callum-connolly/profil/spieler/308632,/Players/316078/Show/Callum-Connolly,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Craig Noone,Noone,Bolton,Above 200,Championship (ENG),ENG,/craig-noone/profil/spieler/81202,/Players/44153/Show/Craig-Noone,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Andrew Taylor,Taylor,Bolton,Above 200,Championship (ENG),ENG,/andrew-taylor/profil/spieler/29158,/Players/12847/Show/Andrew-Taylor,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Sammy Ameobi,Ameobi,Bolton,Above 200,Championship (ENG),ENG,/sammy-ameobi/profil/spieler/92381,/Players/101593/Show/Sammy-Ameobi,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Ben Alnwick,Alnwick,Bolton,Above 200,Championship (ENG),ENG,/ben-alnwick/profil/spieler/27036,/Players/8180/Show/Ben-Alnwick,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Josh Vela,Vela,Bolton,Above 200,Championship (ENG),ENG,/josh-vela/profil/spieler/173804,/Players/101762/Show/Josh-Vela,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Remi Matthews,Matthews,Bolton,Above 200,Championship (ENG),ENG,/remi-matthews/profil/spieler/196722,/Players/229492/Show/Remi-Matthews,/Teams/92/Show/England-Bolton,/bolton-wanderers/startseite/verein/355
Lukas Jutkiewicz,Jutkiewicz,Birmingham,Above 200,Championship (ENG),ENG,/lukas-jutkiewicz/profil/spieler/33507,/Players/14013/Show/Lukas-Jutkiewicz,/Teams/157/Show/England-Birmingham,/birmingham-city/startseite/verein/337
Charlie Lakin,Lakin,Birmingham,Above 200,Championship (ENG),ENG,/charlie-lakin/profil/spieler/564048,/Players/352814/Show/Charlie-Lakin,/Teams/157/Show/England-Birmingham,/birmingham-city/startseite/verein/337
Maikel Kieftenbeld,Kieftenbeld,Birmingham,Above 200,Championship (ENG),ENG,/maikel-kieftenbeld/profil/spieler/82332,/Players/42979/Show/Maikel-Kieftenbeld,/Teams/157/Show/England-Birmingham,/birmingham-city/startseite/verein/337
Thomas Delaney,Delaney,Borussia Dortmund,Top 50,Bundesliga (GER),GER,/thomas-delaney/profil/spieler/91849,/Players/73744/Show/Thomas-Delaney,/Teams/44/Show/Germany-Borussia-Dortmund,/borussia-dortmund/startseite/verein/16
Achraf Hakimi,Hakimi,Borussia Dortmund,Top 50,Bundesliga (GER),GER,/achraf-hakimi/profil/spieler/398073,/Players/320834/Show/Achraf-Hakimi,/Teams/44/Show/Germany-Borussia-Dortmund,/borussia-dortmund/startseite/verein/16
Marcel Schmelzer,Schmelzer,Borussia Dortmund,Top 50,Bundesliga (GER),GER,/marcel-schmelzer/profil/spieler/35208,/Players/43364/Show/Marcel-Schmelzer,/Teams/44/Show/Germany-Borussia-Dortmund,/borussia-dortmund/startseite/verein/16
Sone Aluko,Aluko,Beijing Renhe,Above 200,Super League (CHI),CHI,/sone-aluko/profil/spieler/42198,/Players/18673/Show/Sone-Aluko,/Teams/2537/Show/China-Beijing-Renhe,/guizhou-renhe-f-c-/startseite/verein/17250
Makhete Diop,Diop,Beijing Renhe,Above 200,Super League (CHI),CHI,/makhete-diop/profil/spieler/124757,/Players/359984/Show/Makhete-Diop,/Teams/2537/Show/China-Beijing-Renhe,/guizhou-renhe-f-c-/startseite/verein/17250
Alexandru Epureanu,Epureanu,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/alexandru-epureanu/profil/spieler/45340,/Players/17028/Show/Alexandru-Epureanu,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Emmanuel Adebayor,Adebayor,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/emmanuel-adebayor/profil/spieler/8883,/Players/6363/Show/Emmanuel-Adebayor,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Márcio Mossoró,Mossoró,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/marcio-mossoro/profil/spieler/45596,/Players/19222/Show/Márcio-Mossoró,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Fedor Kudryashov,Kudryashov,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/fedor-kudryashov/profil/spieler/48634,/Players/27895/Show/Fedor-Kudryashov,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Mahmut Tekdemir,Tekdemir,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/mahmut-tekdemir/profil/spieler/54177,/Players/35007/Show/Mahmut-Tekdemir,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Gaël Clichy,Clichy,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/gael-clichy/profil/spieler/7449,/Players/6042/Show/Gaël-Clichy,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Edin Visca,Visca,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/edin-visca/profil/spieler/109217,/Players/85482/Show/Edin-Visca,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Fehmi Mert Günok,Günok,Istanbul Basaksehir,Above 200,Super Lig (TUR),TUR,/mert-gunok/profil/spieler/51894,/Players/44714/Show/Fehmi-Mert-Günok,/Teams/2201/Show/Turkey-Istanbul-Basaksehir,/istanbul-buyuksehir-belediyespor/startseite/verein/6890
Marcelo Brozovic,Brozovic,Inter,Top 50,Serie A (ITA),ITA,/marcelo-brozovic/profil/spieler/156617,/Players/87449/Show/Marcelo-Brozovic,/Teams/75/Show/Italy-Inter,/inter-mailand/startseite/verein/46
Samir Handanovic,Handanovic,Inter,Top 50,Serie A (ITA),ITA,/samir-handanovic/profil/spieler/28021,/Players/9972/Show/Samir-Handanovic,/Teams/75/Show/Italy-Inter,/inter-mailand/startseite/verein/46
Kwadwo Asamoah,Asamoah,Inter,Top 50,Serie A (ITA),ITA,/kwadwo-asamoah/profil/spieler/63531,/Players/35549/Show/Kwadwo-Asamoah,/Teams/75/Show/Italy-Inter,/inter-mailand/startseite/verein/46
Matías Vecino,Vecino,Inter,Top 50,Serie A (ITA),ITA,/matias-vecino/profil/spieler/143812,/Players/135625/Show/Matías-Vecino,/Teams/75/Show/Italy-Inter,/inter-mailand/startseite/verein/46
Mo El Hankouri,Hankouri,FC Groningen,Above 200,Eredivise (NET),NET,/mo-el-hankouri/profil/spieler/384587,/Players/321871/Show/Mo-El-Hankouri,/Teams/758/Show/Netherlands-FC-Groningen,/fc-groningen/startseite/verein/202
Thomas Bruns,Bruns,FC Groningen,Above 200,Eredivise (NET),NET,/thomas-bruns/profil/spieler/172202,/Players/96581/Show/Thomas-Bruns,/Teams/758/Show/Netherlands-FC-Groningen,/fc-groningen/startseite/verein/202
Jannik Pohl,Pohl,FC Groningen,Above 200,Eredivise (NET),NET,/jannik-pohl/profil/spieler/288432,/Players/255178/Show/Jannik-Pohl,/Teams/758/Show/Netherlands-FC-Groningen,/fc-groningen/startseite/verein/202
Mike te Wierik,Wierik,FC Groningen,Above 200,Eredivise (NET),NET,/mike-te-wierik/profil/spieler/155806,/Players/91123/Show/Mike-te-Wierik,/Teams/758/Show/Netherlands-FC-Groningen,/fc-groningen/startseite/verein/202
Michael Breij,Breij,FC Groningen,Above 200,Eredivise (NET),NET,/michael-breij/profil/spieler/258511,/Players/349777/Show/Michael-Breij,/Teams/758/Show/Netherlands-FC-Groningen,/fc-groningen/startseite/verein/202
Andreas Cornelius,Cornelius,Bordeaux,Top 150,Ligue 1 (FRA),FRA,/andreas-cornelius/profil/spieler/203412,/Players/113196/Show/Andreas-Cornelius,/Teams/315/Show/France-Bordeaux,/fc-girondins-bordeaux/startseite/verein/40
Zaydou Youssouf,Youssouf,Bordeaux,Top 150,Ligue 1 (FRA),FRA,/zaydou-youssouf/profil/spieler/471582,/Players/330832/Show/Zaydou-Youssouf,/Teams/315/Show/France-Bordeaux,/fc-girondins-bordeaux/startseite/verein/40
