current_value,highest_value,last_team,prev_team,prev_prev_team,link,value_loss,current_log,double_trans
810000,810000,Hamburger SV,Hamburger SV II,FC Zürich,/vasilije-janjicic/profil/spieler/265254,0,13.604789526648622,2.6104219018214327
2700000,2700000,Boavista,Boavista U19,Penafiel U17,/goncalo-cardoso/profil/spieler/587106,0,14.808762330974558,2.6952190549681467
4500000,4500000,Hellas Verona,Genoa,Hellas Verona,/daniel-bessa/profil/spieler/140757,0,15.319587954740548,2.72913226804608
585000,765000,Heracles Almelo,FC Groningen,Excelsior,/yoell-van-nieff/profil/spieler/187301,-180000,13.279367126213993,2.586211486754112
27000000,31500000,Lazio,Liverpool,Dep. La Coruña,/luis-alberto/profil/spieler/128220,-4500000,17.111347423968603,2.8397418354737174
2700000,2700000,Spartak Moscow,Rostov,Spartak 2,/ayaz-guliev/profil/spieler/260672,0,14.808762330974558,2.6952190549681467
2700000,2700000,Krasnodar,Ural,Krasnodar,/aleksandr-martynovich/profil/spieler/59352,0,14.808762330974558,2.6952190549681467
630000,630000,São Caetano,Moreirense,São Caetano,/neto/profil/spieler/291968,0,13.353475098367715,2.5917766579661077
1130000,1580000,Chicago Fire,NY Red Bulls,D.C. United,/dax-mccarty/profil/spieler/39479,-450000,13.937728190688523,2.634599421512393
1130000,1130000,Braga B,Chaves,Braga B,/luther-singh/profil/spieler/387378,0,13.937728190688523,2.634599421512393
68000,68000,FC Twente U21,Heracles Almelo,Heracles Almelo,/zeki-erkilinc/profil/spieler/387218,0,11.127262984158243,2.409398221672778
900000,22500000,Crystal Palace,Basaksehir,Crystal Palace,/emmanuel-adebayor/profil/spieler/8883,-21600000,13.710150042306449,2.6181364375191847
4500000,6300000,SSC Napoli,Ajax,Bor. M'gladbach,/amin-younes/profil/spieler/96167,-1800000,15.319587954740548,2.72913226804608
1080000,1440000,SPAL,Latina Calcio,Spezia Calcio,/pasquale-schiattarella/profil/spieler/56762,-360000,13.892471599100402,2.6313470818366054
3600000,9000000,VfB Stuttgart,Atlético Madrid,Rayo Vallecano,/emiliano-insua/profil/spieler/45599,-5400000,15.096444403426338,2.7144592461217063
900000,3150000,FC Augsburg,VfL Wolfsburg,FC Augsburg,/daniel-baier/profil/spieler/4018,-2250000,13.710150042306449,2.6181364375191847
4500000,4500000,Fulham,Besiktas,Dep. La Coruña,/fabri/profil/spieler/45882,0,15.319587954740548,2.72913226804608
1130000,1130000,Hull City,PSV Eindhoven,Excelsior,/jordy-de-wijs/profil/spieler/215096,0,13.937728190688523,2.634599421512393
2250000,2700000,West Brom,Reading,Swindon Town,/hal-robson-kanu/profil/spieler/65976,-450000,14.626440774180603,2.6828309027395756
900000,900000,Reims,Clermont Foot,AJ Auxerre,/thomas-fontaine/profil/spieler/80036,0,13.710150042306449,2.6181364375191847
13500000,16200000,Stoke City,Liverpool,Swansea,/joe-allen/profil/spieler/51452,-2700000,16.41820024340866,2.798390490429152
630000,675000,Salt Lake,Vålerenga,Wuhan Zall Res.,/sam-johnson/profil/spieler/252062,-45000,13.353475098367715,2.5917766579661077
2250000,5400000,Hannover 96,TSG Hoffenheim,E. Frankfurt,/pirmin-schwegler/profil/spieler/14533,-3150000,14.626440774180603,2.6828309027395756
9000000,9000000,Málaga CF,Alavés,Málaga CF,/jony/profil/spieler/228761,0,16.012735135300492,2.773384351599064
6750000,6750000,Sporting CP,Fluminense,Fluminense U20,/wendel/profil/spieler/499721,0,15.725053062848712,2.755255177006802
2700000,2930000,Braga,Ahli,Club Brugge,/claudemir/profil/spieler/68275,-230000,14.808762330974558,2.6952190549681467
900000,900000,SD Huesca,Córdoba CF,Córdoba CF B,/javi-galan/profil/spieler/448628,0,13.710150042306449,2.6181364375191847
360000,360000,Bay. Leverkusen,SV Sandhausen,Bay. Leverkusen,/niklas-lomb/profil/spieler/85543,0,12.793859310432293,2.5489653144403843
3600000,3600000,Montpellier,FC Niort,Montpellier,/junior-sambia/profil/spieler/335147,0,15.096444403426338,2.7144592461217063
450000,2250000,Bolton,Wigan,Bolton,/andrew-taylor/profil/spieler/29158,-1800000,13.017002861746503,2.5662564153311536
1800000,1800000,Real Valladolid,Granada CF,Real Valladolid,/fede-san-emeterio/profil/spieler/307519,0,14.403297222866392,2.667457154181619
720000,720000,CD Numancia,Elche CF,CD Numancia,/dani-calvo/profil/spieler/326416,0,13.487006490992238,2.601726739812297
4950000,10800000,Stoke City,Hannover 96,Stoke City,/kevin-wimmer/profil/spieler/122675,-5850000,15.414898134544874,2.735334453112898
4050000,4050000,Independiente,Torino,Cruzeiro,/juan-sanchez-mino/profil/spieler/169249,0,15.214227439082721,2.7222310057917984
2700000,5400000,Rayo Vallecano,HB CFFC,SC Amiens,/gael-kakuta/profil/spieler/74297,-2700000,14.808762330974558,2.6952190549681467
450000,720000,CA Rosario,Rosario B,No_team,/facundo-almada/profil/spieler/639390,-270000,13.017002861746503,2.5662564153311536
1350000,1350000,Sheffield Utd.,Ipswich,Nottm Forest,/david-mcgoldrick/profil/spieler/35416,0,14.115615150414612,2.647281642081681
720000,720000,Heracles Almelo,FC Eindhoven,Club Brugge,/dario-van-den-buijs/profil/spieler/235274,0,13.487006490992238,2.601726739812297
68000,90000,Hamburger SV II,Hamburger SV,Hamburg U19,/mats-kohlert/profil/spieler/288067,-22000,11.127262984158243,2.409398221672778
6300000,7200000,Monaco,Newcastle,Monaco,/antonio-barreca/profil/spieler/241889,-900000,15.65606019136176,2.7508580747058122
2250000,2250000,Real Sociedad,Real Sociedad B,Real Unión,/andoni-gorosabel/profil/spieler/289255,0,14.626440774180603,2.6828309027395756
1800000,1800000,SC Bastia B,Dijon,FC Atouga,/jules-keita/profil/spieler/402117,0,14.403297222866392,2.667457154181619
675000,675000,Everton,Ipswich,Everton,/matthew-pennington/profil/spieler/220755,0,13.422467969854667,2.5969300170092384
675000,675000,Cincinnati,NY Cosmos,NY Cosmos,/emmanuel-ledesma/profil/spieler/62247,0,13.422467969854667,2.5969300170092384
495000,1580000,SV Darmstadt 98,SC Freiburg,SC Freiburg II,/immanuel-hohn/profil/spieler/77920,-1085000,13.112313041550827,2.57355171558842
450000,4500000,Sassuolo,Juventus,Atalanta,/federico-peluso/profil/spieler/21763,-4050000,13.017002861746503,2.5662564153311536
180000,6300000,SPAL,Chievo Verona,Chievo Verona,/sergio-pellissier/profil/spieler/5928,-6120000,12.100712129872347,2.493264304579342
900000,900000,Brighton,Wigan,Brighton,/christian-walton/profil/spieler/208379,0,13.710150042306449,2.6181364375191847
225000,900000,Trabzonspor,Sanliurfaspor,Trabzonspor,/batuhan-artarslan/profil/spieler/237481,-675000,12.323855681186558,2.5115368702785252
720000,4500000,Zenit S-Pb,Rostov,Zenit S-Pb,/ivan-novoseltsev/profil/spieler/231873,-3780000,13.487006490992238,2.601726739812297
4500000,4500000,Cardiff,Heart of Midl.,Hearts FC U20,/callum-paterson/profil/spieler/169555,0,15.319587954740548,2.72913226804608
31500000,31500000,Spurs,Burnley,Man City Res.,/kieran-trippier/profil/spieler/95810,0,17.26549810379586,2.84871018092077
4500000,5400000,Feyenoord,AZ Alkmaar,Go Ahead Eagles,/ridgeciano-haps/profil/spieler/228444,-900000,15.319587954740548,2.72913226804608
450000,450000,Sheffield Utd.,Birmingham,Burton Albion,/mark-duffy/profil/spieler/105565,0,13.017002861746503,2.5662564153311536
15750000,15750000,Torino,AS Roma,Torino,/iago-falque/profil/spieler/59340,0,16.572350923235916,2.807735699662926
3150000,3150000,Watford,Getafe,Watford,/dimitri-foulquier/profil/spieler/170472,0,14.962913010801817,2.705574673564241
8100000,13500000,Olympique Lyon,Man Utd,Man Utd U18,/rafael/profil/spieler/61892,-5400000,15.907374619642667,2.766782814254532
270000,450000,Chievo Verona,AS Avellino,Chievo Verona,/andrea-seculin/profil/spieler/85380,-180000,12.506177237980511,2.5262227012804486
540000,540000,Los Angeles FC,Louisville City,Toronto FC II,/mark-anthony-kaye/profil/spieler/343553,0,13.199324418540456,2.580165647868961
360000,540000,SV Sandhausen,VfR Aalen,Dynamo Dresden,/tim-kister/profil/spieler/54767,-180000,12.793859310432293,2.5489653144403843
765000,3380000,Konyaspor,Trabzonspor,Osmanlispor,/ugur-demirok/profil/spieler/44977,-2615000,13.547631112808673,2.606211706418953
450000,720000,Estudiantes,Estudiantes U20,No_team,/matias-pellegrini/profil/spieler/606267,-270000,13.017002861746503,2.5662564153311536
1800000,9000000,Hertha BSC,VfB Stuttgart,Hertha BSC,/vedad-ibisevic/profil/spieler/21175,-7200000,14.403297222866392,2.667457154181619
1130000,1130000,Dijon,Dijon,No_team,/jordan-marie/profil/spieler/231025,0,13.937728190688523,2.634599421512393
630000,675000,Coimbra-MG,Belenenses SAD,Coimbra-MG,/eduardo-henrique/profil/spieler/216118,-45000,13.353475098367715,2.5917766579661077
1350000,1350000,NY Red Bulls,Vancouver,Red Storm,/tim-parker/profil/spieler/354737,0,14.115615150414612,2.647281642081681
450000,18000000,Zenit S-Pb,Dinamo Moscow,Anzhi,/yuri-zhirkov/profil/spieler/16760,-17550000,13.017002861746503,2.5662564153311536
27000000,27000000,Real Madrid,Bor. Dortmund,Real Madrid,/achraf-hakimi/profil/spieler/398073,0,17.111347423968603,2.8397418354737174
7200000,7200000,Marseille,FC Metz,FC Metz B,/bouna-sarr/profil/spieler/190685,0,15.789591583986283,2.7593509624476806
5400000,5400000,Valencia,Levante,Valencia,/ruben-vezo/profil/spieler/257851,0,15.501909511534503,2.740963210629956
7200000,7200000,Dijon,LOSC Lille,Dijon,/naim-sliti/profil/spieler/184491,0,15.789591583986283,2.7593509624476806
11700000,11700000,Zenit S-Pb,Arsenal Tula,Zenit S-Pb,/artem-dzyuba/profil/spieler/48067,0,16.275099399767985,2.789636295588608
4050000,4050000,Godoy Cruz,Godoy Cruz II,Godoy Cruz U20,/angel-gonzalez/profil/spieler/347920,0,15.214227439082721,2.7222310057917984
2250000,3600000,PSV Eindhoven,PSV U21,Desportivo U20,/mauro-junior/profil/spieler/323910,-1350000,14.626440774180603,2.6828309027395756
900000,1800000,Ipswich,Notts County,Southampton,/bartosz-bialkowski/profil/spieler/24496,-900000,13.710150042306449,2.6181364375191847
270000,31500000,Extremadura,XJ T. Leopard,Córdoba CF,/jose-antonio-reyes/profil/spieler/7717,-31230000,12.506177237980511,2.5262227012804486
1350000,1350000,Huddersfield,1.FC Nuremberg,Nuremberg II,/abdelhamid-sabiri/profil/spieler/340394,0,14.115615150414612,2.647281642081681
2250000,2250000,Man Utd U23,Sheffield Utd.,Man Utd U23,/dean-henderson/profil/spieler/258919,0,14.626440774180603,2.6828309027395756
900000,1800000,Birmingham,FC Groningen,Go Ahead Eagles,/maikel-kieftenbeld/profil/spieler/82332,-900000,13.710150042306449,2.6181364375191847
1800000,14400000,Middlesbrough,West Ham,Liverpool,/stewart-downing/profil/spieler/4063,-12600000,14.403297222866392,2.667457154181619
900000,1130000,Vitesse,FC Zürich,Panathinaikos,/rasmus-thelander/profil/spieler/129092,-230000,13.710150042306449,2.6181364375191847
4500000,4500000,Toulouse,Dijon,FC Lorient,/baptiste-reynet/profil/spieler/190786,0,15.319587954740548,2.72913226804608
360000,720000,CD Lugo,Gimnàstic,Sporting Gijón,/juan-muniz/profil/spieler/85357,-360000,12.793859310432293,2.5489653144403843
1350000,1350000,QPR,Huddersfield,Nottm Forest,/joel-lynch/profil/spieler/33070,0,14.115615150414612,2.647281642081681
225000,2250000,Guingamp,SM Caen,SM Caen B,/jeremy-sorbon/profil/spieler/56820,-2025000,12.323855681186558,2.5115368702785252
900000,900000,Getafe,UD Las Palmas,Spezia Calcio,/leandro-chichizola/profil/spieler/95736,0,13.710150042306449,2.6181364375191847
450000,450000,W. Bremen II,FC St. Pauli,W. Bremen II,/luca-zander/profil/spieler/139278,0,13.017002861746503,2.5662564153311536
90000,405000,BJ Guoan,Guangdong,No_team,/zhi-yang/profil/spieler/63522,-315000,11.407564949312402,2.4342767273655532
405000,1130000,1.FC Heidenheim,VfR Aalen,Arm. Bielefeld,/arne-feick/profil/spieler/38609,-725000,12.911642346088676,2.5581294118013846
1580000,1800000,Rio Ave FC,Rio Ave FC U19,Benfica U17,/nelson-monte/profil/spieler/332615,-220000,14.27293540500315,2.658365114959758
540000,11700000,Antalyaspor,Y. Malatyaspor,Aston Villa,/aly-cissokho/profil/spieler/57515,-11160000,13.199324418540456,2.580165647868961
22500000,22500000,Sampdoria,RSC Anderlecht,Anderlecht U19,/dennis-praet/profil/spieler/129588,0,16.929025867174648,2.829029655634018
9000000,9000000,G. Bordeaux,Paris SG,G. Bordeaux,/youssouf-sabaly/profil/spieler/135492,0,16.012735135300492,2.773384351599064
270000,585000,Alanyaspor,Samsunspor,Adana Demirspor,/taha-yalciner/profil/spieler/51938,-315000,12.506177237980511,2.5262227012804486
4950000,6300000,Zenit S-Pb,Rubin Kazan,Zenit S-Pb,/dmitri-poloz/profil/spieler/98539,-1350000,15.414898134544874,2.735334453112898
900000,900000,Swansea,Nottm Forest,Rangers,/barrie-mckay/profil/spieler/208934,0,13.710150042306449,2.6181364375191847
810000,810000,Dijon,FC Sochaux,Bourg-en-Bresse,/mickael-alphonse/profil/spieler/172153,0,13.604789526648622,2.6104219018214327
113000,135000,Desportivo Aves,Aves U23,Desportivo Aves,/abdoulaye-diallo/profil/spieler/415271,-22000,11.635143097694478,2.4540300955780205
2250000,2250000,Los Angeles FC,Hull City,Stabæk,/adama-diomande/profil/spieler/93145,0,14.626440774180603,2.6828309027395756
1580000,1580000,Willem II,SC Cambuur,Willem II,/dan-crowley/profil/spieler/223225,0,14.27293540500315,2.658365114959758
720000,900000,Dinamo Zagreb,Chievo Verona,Dinamo Zagreb,/adrian-semper/profil/spieler/317057,-180000,13.487006490992238,2.601726739812297
13500000,16200000,Wolves,RSC Anderlecht,Wolves,/leander-dendoncker/profil/spieler/168157,-2700000,16.41820024340866,2.798390490429152
2700000,2700000,Hannover 96,Karlsruher SC,Karlsruhe U19,/florent-muslija/profil/spieler/337036,0,14.808762330974558,2.6952190549681467
13500000,13500000,Genoa,Belgrano,Belgrano II,/cristian-romero/profil/spieler/355915,0,16.41820024340866,2.798390490429152
1800000,4500000,Bolton,Newcastle,Bolton,/sammy-ameobi/profil/spieler/92381,-2700000,14.403297222866392,2.667457154181619
13500000,13500000,Bournemouth,Blackburn,Man Utd,/joshua-king/profil/spieler/91059,0,16.41820024340866,2.798390490429152
540000,5400000,Basaksehir,Ahli,Braga,/marcio-mossoro/profil/spieler/45596,-4860000,13.199324418540456,2.580165647868961
4500000,4500000,Sampdoria,Leeds,Leeds U18,/ronaldo-vieira/profil/spieler/434676,0,15.319587954740548,2.72913226804608
1350000,1350000,Sevilla Atl.,Dep. La Coruña,Sevilla Atl.,/carlos-fernandez/profil/spieler/216464,0,14.115615150414612,2.647281642081681
1080000,2520000,Alavés,FC Astana,Spartaks,/patrick-twumasi/profil/spieler/188651,-1440000,13.892471599100402,2.6313470818366054
900000,1800000,Arsenal Tula,Ethnikos,Ethnikos,/gia-grigalava/profil/spieler/52089,-900000,13.710150042306449,2.6181364375191847
6300000,9900000,Stoke City,Man Utd U23,Stoke City,/ryan-shawcross/profil/spieler/45861,-3600000,15.65606019136176,2.7508580747058122
630000,720000,Real Oviedo,Gimnàstic,Atl. Levante,/mossa/profil/spieler/96094,-90000,13.353475098367715,2.5917766579661077
405000,405000,FC Dallas,Dallas Academy,No_team,/paxton-pomykal/profil/spieler/455978,0,12.911642346088676,2.5581294118013846
45000000,45000000,Arsenal,Bor. M'gladbach,FC Basel,/granit-xhaka/profil/spieler/111455,0,17.622173047734595,2.8691579413789916
27000000,36000000,Valencia,Paris SG,Valencia,/goncalo-guedes/profil/spieler/225122,-9000000,17.111347423968603,2.8397418354737174
540000,540000,Godoy Cruz,Godoy Cruz II,Godoy Cruz U20,/agustin-verdugo/profil/spieler/528270,0,13.199324418540456,2.580165647868961
9000000,36000000,Paris SG,AC Milan,Fluminense,/thiago-silva/profil/spieler/29241,-27000000,16.012735135300492,2.773384351599064
540000,540000,Kansas,Montreal Impact,Kansas,/seth-sinovic/profil/spieler/144959,0,13.199324418540456,2.580165647868961
180000,203000,Sounders FC,Sounders FC 2,Sounders FC,/henry-wingo/profil/spieler/378478,-23000,12.100712129872347,2.493264304579342
450000,540000,Real Zaragoza,Reus Deportiu,Sporting B,/alberto-benito/profil/spieler/263748,-90000,13.017002861746503,2.5662564153311536
720000,900000,Colorado,Cincinnati,Vancouver,/kei-kamara/profil/spieler/39049,-180000,13.487006490992238,2.601726739812297
2700000,2700000,Rubin Kazan,Rubin Kazan II,Neftekhimik,/egor-sorokin/profil/spieler/288721,0,14.808762330974558,2.6952190549681467
900000,900000,Southampton,Middlesbrough,Southampton,/sam-mcqueen/profil/spieler/226968,0,13.710150042306449,2.6181364375191847
3150000,3150000,R. Strasbourg,KAA Gent,SC Freiburg,/stefan-mitrovic/profil/spieler/143029,0,14.962913010801817,2.705574673564241
540000,630000,Montreal Impact,CP Baltimore,Cleveland City,/evan-bush/profil/spieler/148916,-90000,13.199324418540456,2.580165647868961
4050000,4050000,Braga,Gil Vicente,Trofense,/paulinho/profil/spieler/211072,0,15.214227439082721,2.7222310057917984
3150000,4500000,River Plate,Liverpool FC,Liverpool U19,/nicolas-de-la-cruz/profil/spieler/397458,-1350000,14.962913010801817,2.705574673564241
270000,270000,Toronto FC,Toronto FC II,Toronto FC,/jordan-hamilton/profil/spieler/294707,0,12.506177237980511,2.5262227012804486
1800000,2700000,Feyenoord,Feyenoord U19,Feyenoord U17,/tyrell-malacia/profil/spieler/339340,-900000,14.403297222866392,2.667457154181619
810000,1800000,Zenit S-Pb,Rostov,Zenit 2 S-Pb,/denis-terentjev/profil/spieler/144583,-990000,13.604789526648622,2.6104219018214327
3600000,3600000,Torino,SPAL,Torino,/kevin-bonifazi/profil/spieler/247377,0,15.096444403426338,2.7144592461217063
2250000,2700000,E. Frankfurt,Bröndby IF,AC Horsens,/frederik-ronnow/profil/spieler/107775,-450000,14.626440774180603,2.6828309027395756
608000,608000,Vancouver,Whitecaps Res,No_team,/russell-teibert/profil/spieler/103627,0,13.317930160948304,2.5891112597152506
180000,675000,Lanús,Defensa,Lanús,/fernando-barrientos/profil/spieler/154292,-495000,12.100712129872347,2.493264304579342
450000,720000,Orlando City SC,FIU Panthers,Sounders U23,/santiago-patino/profil/spieler/644780,-270000,13.017002861746503,2.5662564153311536
2250000,7650000,Rayo Vallecano,FC Schalke 04,Werder Bremen,/franco-di-santo/profil/spieler/59783,-5400000,14.626440774180603,2.6828309027395756
4500000,4500000,E. Frankfurt,Real Madrid,CA Osasuna,/lucas-torro/profil/spieler/213670,0,15.319587954740548,2.72913226804608
27000000,27000000,PSV Eindhoven,PSV U21,PSV U19,/steven-bergwijn/profil/spieler/284165,0,17.111347423968603,2.8397418354737174
495000,3600000,Al-Nasr,Bursaspor,Bursaspor,/jires-kembo-ekoko/profil/spieler/40446,-3105000,13.112313041550827,2.57355171558842
360000,360000,KS Samara,Red Star,Spartak,/vanja-vucicevic/profil/spieler/423612,0,12.793859310432293,2.5489653144403843
720000,900000,Argentinos Jrs,Argentinos U20,No_team,/lucas-chaves/profil/spieler/360791,-180000,13.487006490992238,2.601726739812297
270000,450000,Moreirense,Juventude,EC Juventude B,/alan-schons/profil/spieler/378866,-180000,12.506177237980511,2.5262227012804486
3600000,3600000,Braga,Sporting CP,Coimbra,/ricardo-esgaio/profil/spieler/139395,0,15.096444403426338,2.7144592461217063
4500000,4500000,Newcastle,Sparta Praha,Newcastle,/martin-dubravka/profil/spieler/74960,0,15.319587954740548,2.72913226804608
9000000,31500000,Man City,Hamburger SV,RSC Anderlecht,/vincent-kompany/profil/spieler/9594,-22500000,16.012735135300492,2.773384351599064
630000,765000,Bursaspor,Anorthosis,União Madeira,/abdullahi-shehu/profil/spieler/262687,-135000,13.353475098367715,2.5917766579661077
2700000,2700000,Arsenal,PAS Giannina,Apollon U20,/konstantinos-mavropanos/profil/spieler/415912,0,14.808762330974558,2.6952190549681467
2700000,3600000,Sporting CP,E. Frankfurt,Sporting CP,/chico-geraldes/profil/spieler/257456,-900000,14.808762330974558,2.6952190549681467
900000,1350000,Hull City,Chelsea,Chelsea,/todd-kane/profil/spieler/154287,-450000,13.710150042306449,2.6181364375191847
2520000,3150000,Basaksehir,Rubin Kazan,Rostov,/fedor-kudryashov/profil/spieler/48634,-630000,14.739769459487606,2.6905492461699225
270000,428000,Sivasspor,Menemen Bld.,Tire 1922 Spor,/mert-hakan-yandas/profil/spieler/306462,-158000,12.506177237980511,2.5262227012804486
11700000,12600000,Brighton,Club Brugge,Once Caldas,/jose-izquierdo/profil/spieler/147094,-900000,16.275099399767985,2.789636295588608
45000000,45000000,Olympique Lyon,Man Utd,PSV Eindhoven,/memphis-depay/profil/spieler/167850,0,17.622173047734595,2.8691579413789916
2700000,10800000,Bilbao Athletic,Athletic,Athletic,/ander-iturraspe/profil/spieler/71571,-8100000,14.808762330974558,2.6952190549681467
720000,720000,Rostov,Malmö FF,Trelleborg,/dennis-hadzikadunic/profil/spieler/322065,0,13.487006490992238,2.601726739812297
5400000,5400000,Newcastle,Chelsea,Newcastle,/christian-atsu/profil/spieler/186997,0,15.501909511534503,2.740963210629956
5850000,13500000,Everton,Fiorentina,Everton,/kevin-mirallas/profil/spieler/33639,-7650000,15.58195221920804,2.746113335494521
3600000,3600000,SCO Angers,Valenciennes FC,Valenciennes B,/angelo-fulgini/profil/spieler/250013,0,15.096444403426338,2.7144592461217063
9000000,9000000,Lazio,KV Oostende,KV Kortrijk,/adam-marusic/profil/spieler/239802,0,16.012735135300492,2.773384351599064
5850000,5850000,CSKA Moscow,EC Bahia,CSKA Moscow,/rodrigo-becao/profil/spieler/410158,0,15.58195221920804,2.746113335494521
450000,720000,Brentford B,Breidablik,ÍR,/patrik-sigurdur-gunnarsson/profil/spieler/429563,-270000,13.017002861746503,2.5662564153311536
540000,2250000,Sivasspor,IFK Göteborg,Panathinaikos,/mattias-bjarsmyr/profil/spieler/30386,-1710000,13.199324418540456,2.580165647868961
5400000,9000000,Lazio,Dinamo Bukarest,Lazio,/stefan-radu/profil/spieler/44420,-3600000,15.501909511534503,2.740963210629956
450000,450000,Akhmat Grozny,FCI Levadia,FCI Tallinn,/evgeni-kharin/profil/spieler/193464,0,13.017002861746503,2.5662564153311536
135000,135000,Estudiantes,Atlético Huila,Orsomarso SC,/edwar-lopez/profil/spieler/572077,0,11.813030057420567,2.469203164398985
540000,540000,CD Lugo,RCD Mallorca,Córdoba CF,/edu-campabadal/profil/spieler/126722,0,13.199324418540456,2.580165647868961
405000,405000,Rostov,Baltika,Rostov,/konstantin-pliev/profil/spieler/394400,0,12.911642346088676,2.5581294118013846
450000,540000,Blackburn,Rotherham,Scunthorpe Utd.,/richard-smallwood/profil/spieler/158713,-90000,13.017002861746503,2.5662564153311536
5850000,9900000,Southampton,Feyenoord,Southampton,/jordy-clasie/profil/spieler/104223,-4050000,15.58195221920804,2.746113335494521
16200000,16200000,Wolves,Middlesbrough,Aston Villa,/adama-traore/profil/spieler/204103,0,16.600521800202614,2.8094341286156133
18000000,18000000,Spurs,Paris SG,Toulouse,/serge-aurier/profil/spieler/127032,0,16.70588231586044,2.8157608918853683
36000000,36000000,Arsenal,Arsenal U21,Watford,/hector-bellerin/profil/spieler/191217,0,17.399029496420383,2.8564144285971467
1350000,1350000,CA Rosario,Rosario B,CA Rosario U19,/andres-lioi/profil/spieler/563336,0,14.115615150414612,2.647281642081681
2250000,4500000,Feyenoord,Vitesse,Ajax,/jan-arie-van-der-heijden/profil/spieler/45538,-2250000,14.626440774180603,2.6828309027395756
1580000,4050000,Büyüksehir Bld.,Büyüksehir B. II,No_team,/mahmut-tekdemir/profil/spieler/54177,-2470000,14.27293540500315,2.658365114959758
7200000,7200000,E. Frankfurt,Monaco,Monaco U19,/almamy-toure/profil/spieler/216181,0,15.789591583986283,2.7593509624476806
450000,720000,Ipswich,Ipswich U18,Bury Town,/jack-lankester/profil/spieler/602544,-270000,13.017002861746503,2.5662564153311536
810000,2250000,FC Dallas,Grêmio,Peñarol,/bressan/profil/spieler/256453,-1440000,13.604789526648622,2.6104219018214327
360000,360000,Chicago Fire,Roughnecks FC,Chicago Fire,/brandt-bronico/profil/spieler/271183,0,12.793859310432293,2.5489653144403843
1350000,2250000,CD Cruz Azul,San Lorenzo,CD Cruz Azul,/andres-renteria/profil/spieler/233007,-900000,14.115615150414612,2.647281642081681
1350000,5400000,Huddersfield,Bor. Dortmund,B. Dortmund II,/erik-durm/profil/spieler/93922,-4050000,14.115615150414612,2.647281642081681
2880000,4500000,Loko Moscow,Olympique Lyon,Terek Grozny,/maciej-rybus/profil/spieler/59597,-1620000,14.873300852112129,2.699567716477693
3150000,3150000,Hull City,Liverpool,Swindon Town,/kevin-stewart/profil/spieler/200782,0,14.962913010801817,2.705574673564241
90000,90000,QPR,Colchester Utd.,QPR,/olamide-shodipo/profil/spieler/401268,0,11.407564949312402,2.4342767273655532
270000,270000,Greuther Fürth,Gr. Fürth II,Greuther Fürth,/daniel-steininger/profil/spieler/195720,0,12.506177237980511,2.5262227012804486
4500000,5400000,CSKA Moscow,CSKA Moscow II,DYuSSh CSKA,/georgi-schennikov/profil/spieler/70097,-900000,15.319587954740548,2.72913226804608
450000,720000,Rotherham,Frickley Athletic,Rotherham,/ben-wiles/profil/spieler/542471,-270000,13.017002861746503,2.5662564153311536
31500000,31500000,Sporting CP,Sampdoria,Udinese Calcio,/bruno-fernandes/profil/spieler/240306,0,17.26549810379586,2.84871018092077
765000,855000,Kansas,Colorado,Revolution,/kelyn-rowe/profil/spieler/183118,-90000,13.547631112808673,2.606211706418953
810000,2700000,Parma,Hellas Verona,AS Livorno,/luca-siligardi/profil/spieler/86079,-1890000,13.604789526648622,2.6104219018214327
180000,225000,SV Sandhausen,Hoffenheim II,Hoffenheim U19,/alexander-rossipal/profil/spieler/296188,-45000,12.100712129872347,2.493264304579342
630000,1130000,Arouca,Boavista,Arouca,/jubal/profil/spieler/149928,-500000,13.353475098367715,2.5917766579661077
2700000,4500000,G. Bordeaux,SD Eibar,G. Bordeaux,/vukasin-jovanovic/profil/spieler/264140,-1800000,14.808762330974558,2.6952190549681467
630000,630000,RB Salzburg,Greuther Fürth,RB Salzburg,/david-atanga/profil/spieler/254284,0,13.353475098367715,2.5917766579661077
40500000,40500000,Spurs,Ajax,Atl. Nacional,/davinson-sanchez/profil/spieler/341429,0,17.516812532076766,2.86316113585577
90000,90000,NAC Breda,FC Oss,NAC Breda,/daan-klomp/profil/spieler/400671,0,11.407564949312402,2.4342767273655532
540000,540000,CA Banfield,CA Patronato,Ind. Rivadavia,/rodrigo-arciero/profil/spieler/322649,0,13.199324418540456,2.580165647868961
4500000,6300000,Lanús,Krasnodar,Krasnodar,/mauricio-pereyra/profil/spieler/102452,-1800000,15.319587954740548,2.72913226804608
540000,3600000,FC St. Pauli,E. Frankfurt,SC Freiburg,/johannes-flum/profil/spieler/38415,-3060000,13.199324418540456,2.580165647868961
1350000,1800000,Stoke City,MK Dons,Stoke City,/josh-tymon/profil/spieler/419929,-450000,14.115615150414612,2.647281642081681
1440000,3420000,Udinese Calcio,Vancouver,Udinese Calcio,/ali-adnan/profil/spieler/261611,-1980000,14.180153671552183,2.6518433582492213
12600000,19800000,Inter,Juventus,Udinese Calcio,/kwadwo-asamoah/profil/spieler/63531,-7200000,16.349207371921707,2.7941794173865815
675000,810000,MSV Duisburg,Würzb. Kickers,Werder Bremen,/lukas-frode/profil/spieler/153628,-135000,13.422467969854667,2.5969300170092384
630000,630000,PSV U21,PSV U19,PSV U17,/matthias-verreth/profil/spieler/292817,0,13.353475098367715,2.5917766579661077
