link,player,team
/Players/141175/Show/Ricardo-Vaz,Ricardo Vaz,Reus
/Players/346320/Show/Shaquell-Moore,Shaquell Moore,Reus
/chechu/profil/spieler/238685,Chechu,Reus
/adria-guerrero/profil/spieler/282724,Adrià Guerrero,Reus
/gonzalo-pereira/profil/spieler/536152,Gonzalo Pereira,Reus
/marti-vila/profil/spieler/331497,Martí Vilà,Reus
/adria-arjona/profil/spieler/268163,Adrià Arjona,Reus
/ruben-enri/profil/spieler/478416,Rubén Enri,Reus
/miguel-linares/profil/spieler/95504,Miguel Linares,Reus
/gus-ledes/profil/spieler/139352,Gus Ledes,Reus
/david-querol/profil/spieler/254048,David Querol,Reus
/borja-herrera/profil/spieler/311277,Borja Herrera,Reus
/alfred-planas/profil/spieler/388885,Alfred Planas,Reus
/Players/273267/Show/Matías-Rojas,Matías Rojas,Defensa y Justicia
/Players/340105/Show/Lisandro-Martínez,Lisandro Martínez,Defensa y Justicia
/Players/303874/Show/Alexander-Barboza,Alexander Barboza,Defensa y Justicia
/Players/126380/Show/Eugenio-Isnaldo,Eugenio Isnaldo,Defensa y Justicia
/Players/125498/Show/Leonel-Miranda,Leonel Miranda,Defensa y Justicia
/Players/363611/Show/Julio-González,Julio González,Defensa y Justicia
/Players/335050/Show/Gastón-Togni,Gastón Togni,Defensa y Justicia
/Players/126079/Show/Ciro-Rius,Ciro Rius,Defensa y Justicia
/Players/303884/Show/Hugo-Silva,Hugo Silva,Defensa y Justicia
/Players/315392/Show/Nicolás-Tripicchio,Nicolás Tripicchio,Defensa y Justicia
/Players/134747/Show/Rafael-Delgado,Rafael Delgado,Defensa y Justicia
/Players/232469/Show/Nicolás-Fernández,Nicolás Fernández,Defensa y Justicia
/Players/303033/Show/Domingo-Blanco,Domingo Blanco,Defensa y Justicia
/Players/14075/Show/Jonás-Gutiérrez,Jonás Gutiérrez,Defensa y Justicia
/Players/303797/Show/Luis-Unsain,Luis Unsain,Defensa y Justicia
/Players/303183/Show/Mariano-Bareiro,Mariano Bareiro,Defensa y Justicia
/Players/246389/Show/Lucas-Villarruel,Lucas Villarruel,Defensa y Justicia
/Players/125582/Show/Fernando-Márquez,Fernando Márquez,Defensa y Justicia
/Players/303904/Show/Alexis-Castro,Alexis Castro,Defensa y Justicia
/Players/364189/Show/Ignacio-Aliseda,Ignacio Aliseda,Defensa y Justicia
/Players/125291/Show/Francisco-Cerro,Francisco Cerro,Defensa y Justicia
/Players/74108/Show/Marcelo-Larrondo,Marcelo Larrondo,Defensa y Justicia
/Players/315530/Show/Bautista-Merlini,Bautista Merlini,Defensa y Justicia
/Players/338718/Show/Ignacio-Huguenet,Ignacio Huguenet,Defensa y Justicia
/Players/232301/Show/Mauricio-Tévez,Mauricio Tévez,Defensa y Justicia
/Players/352884/Show/Christian-Almeida,Christian Almeida,Defensa y Justicia
/Players/126252/Show/Fernando-Barrientos,Fernando Barrientos,Defensa y Justicia
/Players/66581/Show/José-Luis-Fernández,José Luis Fernández,Defensa y Justicia
/Players/303728/Show/Nahuel-Molina,Nahuel Molina,Defensa y Justicia
/Players/125451/Show/Fabián-Bordagaray,Fabián Bordagaray,Defensa y Justicia
/ezequiel-unsain/profil/spieler/337600,E. Unsain,Defensa y Justicia
/nicolas-avellaneda/profil/spieler/270968,N. Avellaneda,Defensa y Justicia
/alexander-barboza/profil/spieler/379752,A. Barboza,Defensa y Justicia
/rafael-delgado/profil/spieler/167314,R. Delgado,Defensa y Justicia
/julio-gonzalez/profil/spieler/417196,J. González,Defensa y Justicia
/hugo-silva/profil/spieler/422701,H. Silva,Defensa y Justicia
/maximiliano-caire/profil/spieler/79974,M. Caire,Defensa y Justicia
/leonel-miranda/profil/spieler/259246,L. Miranda,Defensa y Justicia
/lucas-villarruel/profil/spieler/268499,L. Villarruel,Defensa y Justicia
/domingo-blanco/profil/spieler/285127,D. Blanco,Defensa y Justicia
/jonas-gutierrez/profil/spieler/26443,J. Gutiérrez,Defensa y Justicia
/francisco-cerro/profil/spieler/125107,F. Cerro,Defensa y Justicia
/ignacio-gonzalez/profil/spieler/250846,I. González,Defensa y Justicia
/ignacio-aliseda/profil/spieler/604616,I. Aliseda,Defensa y Justicia
/mauricio-tevez/profil/spieler/334097,M. Tévez,Defensa y Justicia
/ciro-rius/profil/spieler/101875,Ciro Rius,Defensa y Justicia
/ignacio-huguenet/profil/spieler/540716,I. Huguenet,Defensa y Justicia
/ricardo-ramirez/profil/spieler/636740,R. Ramírez,Defensa y Justicia
/diego-rodriguez/profil/spieler/90800,Diego Rodríguez,Defensa y Justicia
/mariano-bareiro/profil/spieler/352326,Mariano Bareiro,Defensa y Justicia
/nicolas-tripichio/profil/spieler/275614,Nicolás Tripichio,Defensa y Justicia
/fernando-barrientos/profil/spieler/154292,Fernando Barrientos,Defensa y Justicia
/alexis-castro/profil/spieler/364602,Alexis Castro,Defensa y Justicia
/jose-luis-fernandez/profil/spieler/75407,José Luis Fernández,Defensa y Justicia
/bautista-merlini/profil/spieler/431737,Bautista Merlini,Defensa y Justicia
/matias-rojas/profil/spieler/417327,Matías Rojas,Defensa y Justicia
/nicolas-fernandez/profil/spieler/333921,Nicolás Fernández,Defensa y Justicia
/gaston-togni/profil/spieler/503342,Gastón Togni,Defensa y Justicia
/lisandro-martinez/profil/spieler/480762,Lisandro Martínez,Defensa y Justicia
/fernando-marquez/profil/spieler/75597,Fernando Márquez,Defensa y Justicia
/Players/21370/Show/Sol-Bamba,Sol Bamba,Cardiff
/Players/37505/Show/Sean-Morrison,Sean Morrison,Cardiff
/Players/253843/Show/Callum-Paterson,Callum Paterson,Cardiff
/Players/87393/Show/Nathaniel-Mendez-Laing,Nathaniel Mendez-Laing,Cardiff
/Players/68658/Show/Joe-Bennett,Joe Bennett,Cardiff
/Players/140957/Show/Víctor-Camarasa,Víctor Camarasa,Cardiff
/Players/91953/Show/Neil-Etheridge,Neil Etheridge,Cardiff
/Players/42573/Show/Bruno-Ecuele-Manga,Bruno Ecuele Manga,Cardiff
/Players/35734/Show/Aron-Gunnarsson,Aron Gunnarsson,Cardiff
/Players/22654/Show/Lee-Peltier,Lee Peltier,Cardiff
/Players/136783/Show/Josh-Murphy,Josh Murphy,Cardiff
/Players/35460/Show/David-Junior-Hoilett,David Junior Hoilett,Cardiff
/Players/108093/Show/Joe-Ralls,Joe Ralls,Cardiff
/Players/111141/Show/Oumar-Niasse,Oumar Niasse,Cardiff
/Players/83394/Show/Greg-Cunningham,Greg Cunningham,Cardiff
/Players/134332/Show/Bobby-De-Cordova-Reid,Bobby De Cordova-Reid,Cardiff
/Players/67807/Show/Harry-Arter,Harry Arter,Cardiff
/Players/135772/Show/Kadeem-Harris,Kadeem Harris,Cardiff
/Players/78471/Show/Danny-Ward,Danny Ward,Cardiff
/Players/79967/Show/Leandro-Bacuna,Leandro Bacuna,Cardiff
/Players/83621/Show/Kenneth-Zohore,Kenneth Zohore,Cardiff
/Players/78089/Show/Jazz-Richards,Jazz Richards,Cardiff
/Players/119026/Show/Rhys-Healey,Rhys Healey,Cardiff
/Players/294510/Show/Loïc-Damour,Loïc Damour,Cardiff
/Players/37050/Show/Gary-Madine,Gary Madine,Cardiff
/neil-etheridge/profil/spieler/61694,N. Etheridge,Cardiff
/alex-smithies/profil/spieler/33754,A. Smithies,Cardiff
/sean-morrison/profil/spieler/79723,S. Morrison,Cardiff
/bruno-ecuele-manga/profil/spieler/60990,B. Ecuele Manga,Cardiff
/matthew-connolly/profil/spieler/34559,M. Connolly,Cardiff
/joe-bennett/profil/spieler/90964,J. Bennett,Cardiff
/lee-peltier/profil/spieler/38094,L. Peltier,Cardiff
/harry-arter/profil/spieler/55742,H. Arter,Cardiff
/joe-ralls/profil/spieler/195680,Joe Ralls,Cardiff
/aron-gunnarsson/profil/spieler/63821,A. Gunnarsson,Cardiff
/stuart-okeefe/profil/spieler/93626,S. O'Keefe,Cardiff
/loic-damour/profil/spieler/81190,L. Damour,Cardiff
/kadeem-harris/profil/spieler/136501,K. Harris,Cardiff
/josh-murphy/profil/spieler/199528,J. Murphy,Cardiff
/nathaniel-mendez-laing/profil/spieler/125409,N. Mendez-Laing,Cardiff
/oumar-niasse/profil/spieler/209781,O. Niasse,Cardiff
/danny-ward/profil/spieler/124172,D. Ward,Cardiff
/brian-murphy/profil/spieler/4190,Brian Murphy,Cardiff
/greg-cunningham/profil/spieler/114093,Greg Cunningham,Cardiff
/jazz-richards/profil/spieler/120241,Jazz Richards,Cardiff
/leandro-bacuna/profil/spieler/126014,Leandro Bacuna,Cardiff
/rhys-healey/profil/spieler/238185,Rhys Healey,Cardiff
/kenneth-zohore/profil/spieler/135213,Kenneth Zohore,Cardiff
/victor-camarasa/profil/spieler/263856,Víctor Camarasa,Cardiff
/bobby-reid/profil/spieler/186186,Bobby Reid,Cardiff
/callum-paterson/profil/spieler/169555,Callum Paterson,Cardiff
/sol-bamba/profil/spieler/28984,Sol Bamba,Cardiff
/junior-hoilett/profil/spieler/58993,Junior Hoilett,Cardiff
/Players/23697/Show/Mark-Beevers,Mark Beevers,Bolton
/Players/14270/Show/David-Wheater,David Wheater,Bolton
/Players/12901/Show/Jack-Hobbs,Jack Hobbs,Bolton
/Players/229492/Show/Remi-Matthews,Remi Matthews,Bolton
/Players/78075/Show/Josh-Magennis,Josh Magennis,Bolton
/Players/101593/Show/Sammy-Ameobi,Sammy Ameobi,Bolton
/Players/255962/Show/Joe-Williams,Joe Williams,Bolton
/Players/139891/Show/Pawel-Olkowski,Pawel Olkowski,Bolton
/Players/316078/Show/Callum-Connolly,Callum Connolly,Bolton
/Players/368482/Show/Luca-Connell,Luca Connell,Bolton
/Players/95930/Show/Jason-Lowe,Jason Lowe,Bolton
/Players/343006/Show/Harry-Brockbank,Harry Brockbank,Bolton
/Players/8180/Show/Ben-Alnwick,Ben Alnwick,Bolton
/Players/44153/Show/Craig-Noone,Craig Noone,Bolton
/Players/23446/Show/Marc-Wilson,Marc Wilson,Bolton
/Players/6007/Show/Gary-O-Neil,Gary O'Neil,Bolton
/Players/131465/Show/Jonathan-Grounds,Jonathan Grounds,Bolton
/Players/124695/Show/Christian-Doidge,Christian Doidge,Bolton
/Players/12847/Show/Andrew-Taylor,Andrew Taylor,Bolton
/Players/68028/Show/Luke-Murphy,Luke Murphy,Bolton
/Players/101762/Show/Josh-Vela,Josh Vela,Bolton
/Players/131502/Show/Clayton-Donaldson,Clayton Donaldson,Bolton
/Players/35847/Show/William-Buckley,William Buckley,Bolton
/Players/90546/Show/Yanic-Wildschut,Yanic Wildschut,Bolton
/Players/229669/Show/Erhun-Oztumer,Erhun Oztumer,Bolton
/Players/343005/Show/Jack-Earing,Jack Earing,Bolton
/Players/134429/Show/Mark-Little,Mark Little,Bolton
/Players/373890/Show/Ronan-Darcy,Ronan Darcy,Bolton
/Players/362228/Show/Joe-Pritchard,Joe Pritchard,Bolton
/Players/9070/Show/Lloyd-Dyer,Lloyd Dyer,Bolton
/Players/373238/Show/Joe-Muscatt,Joe Muscatt,Bolton
/Players/9776/Show/Adam-Le-Fondre,Adam Le Fondre,Bolton
/ben-alnwick/profil/spieler/27036,B. Alnwick,Bolton
/remi-matthews/profil/spieler/196722,R. Matthews,Bolton
/ben-williams/profil/spieler/3322,B. Williams,Bolton
/marc-wilson/profil/spieler/30456,M. Wilson,Bolton
/david-wheater/profil/spieler/29199,D. Wheater,Bolton
/jack-hobbs/profil/spieler/33895,J. Hobbs,Bolton
/andrew-taylor/profil/spieler/29158,A. Taylor,Bolton
/jonathan-grounds/profil/spieler/57490,J. Grounds,Bolton
/pawel-olkowski/profil/spieler/117469,P. Olkowski,Bolton
/callum-connolly/profil/spieler/308632,C. Connolly,Bolton
/jason-lowe/profil/spieler/117997,J. Lowe,Bolton
/josh-vela/profil/spieler/173804,Josh Vela,Bolton
/luke-murphy/profil/spieler/91307,L. Murphy,Bolton
/joe-williams/profil/spieler/268185,J. Williams,Bolton
/joe-pritchard/profil/spieler/314302,J. Pritchard,Bolton
/lloyd-dyer/profil/spieler/3668,L. Dyer,Bolton
/yanic-wildschut/profil/spieler/151189,Y. Wildschut,Bolton
/craig-noone/profil/spieler/81202,C. Noone,Bolton
/jake-turner/profil/spieler/457128,Jake Turner,Bolton
/chiori-johnson/profil/spieler/340311,Chiori Johnson,Bolton
/mark-little/profil/spieler/41099,Mark Little,Bolton
/erhun-oztumer/profil/spieler/326843,Erhun Oztumer,Bolton
/clayton-donaldson/profil/spieler/52721,Clayton Donaldson,Bolton
/ronan-darcy/profil/spieler/671486,Ronan Darcy,Bolton
/jack-earing/profil/spieler/460216,Jack Earing,Bolton
/will-buckley/profil/spieler/77329,Will Buckley,Bolton
/sammy-ameobi/profil/spieler/92381,Sammy Ameobi,Bolton
/josh-magennis/profil/spieler/63223,Josh Magennis,Bolton
/gary-oneil/profil/spieler/3995,Gary O'Neil,Bolton
/mark-beevers/profil/spieler/46744,Mark Beevers,Bolton
/Players/302984/Show/Claudio-Bravo,Claudio Bravo,Banfield
/Players/18258/Show/Jesús-Dátolo,Jesús Dátolo,Banfield
/Players/125446/Show/Enzo-Kalinski,Enzo Kalinski,Banfield
/Players/202094/Show/Danilo-Ortíz,Danilo Ortíz,Banfield
/Players/366991/Show/Agustín-Urzi,Agustín Urzi,Banfield
/Players/14838/Show/Darío-Cvitanich,Darío Cvitanich,Banfield
/Players/349535/Show/Martín-Payero,Martín Payero,Banfield
/Players/303865/Show/Mauricio-Arboleda,Mauricio Arboleda,Banfield
/Players/344694/Show/Rodrigo-Arciero,Rodrigo Arciero,Banfield
/Players/303860/Show/Jorge-Rodríguez,Jorge Rodríguez,Banfield
/Players/303869/Show/Agustín-Fontana,Agustín Fontana,Banfield
/Players/303868/Show/Luciano-Gómez,Luciano Gómez,Banfield
/Players/35789/Show/Adrián-Calello,Adrián Calello,Banfield
/Players/228886/Show/Emanuel-Cecchini,Emanuel Cecchini,Banfield
/Players/18117/Show/Renato-Civelli,Renato Civelli,Banfield
/Players/22645/Show/Nicolás-Bertolo,Nicolás Bertolo,Banfield
/Players/338231/Show/Juan-Álvarez,Juan Álvarez,Banfield
/Players/316169/Show/Adrián-Sporle,Adrián Sporle,Banfield
/Players/303691/Show/Nicolás-Silva,Nicolás Silva,Banfield
/Players/129674/Show/Reinaldo-Lenis,Reinaldo Lenis,Banfield
/Players/316170/Show/Alexis-Maldonado,Alexis Maldonado,Banfield
/Players/351709/Show/Emanuel-Coronel,Emanuel Coronel,Banfield
/Players/344552/Show/Nicolás-Linares,Nicolás Linares,Banfield
/Players/347863/Show/Julián-Carranza,Julián Carranza,Banfield
/Players/303705/Show/Rodrigo-Tapia,Rodrigo Tapia,Banfield
/Players/344668/Show/Marcelo-Torres,Marcelo Torres,Banfield
/Players/331183/Show/Matías-Moya,Matías Moya,Banfield
/Players/346755/Show/Michael-López,Michael López,Banfield
/Players/352966/Show/Giuliano-Galoppo,Giuliano Galoppo,Banfield
/Players/302986/Show/Facundo-Cambeses,Facundo Cambeses,Banfield
/Players/361994/Show/Sebastián-Benega,Sebastián Benega,Banfield
/facundo-altamirano/profil/spieler/362358,F. Altamirano,Banfield
/facundo-cambeses/profil/spieler/435001,F. Cambeses,Banfield
/jorge-rodriguez/profil/spieler/333760,J. Rodríguez,Banfield
/renato-civelli/profil/spieler/30757,R. Civelli,Banfield
/rodrigo-tapia/profil/spieler/422398,R. Tapia,Banfield
/alexis-sosa/profil/spieler/462768,A. Sosa,Banfield
/adrian-sporle/profil/spieler/440371,A. Spörle,Banfield
/claudio-bravo/profil/spieler/441408,C. Bravo,Banfield
/rodrigo-arciero/profil/spieler/322649,R. Arciero,Banfield
/nicolas-linares/profil/spieler/534616,N. Linares,Banfield
/emanuel-cecchini/profil/spieler/324946,E. Cecchini,Banfield
/martin-payero/profil/spieler/555820,M. Payero,Banfield
/reinaldo-lenis/profil/spieler/268093,R. Lenis,Banfield
/nicolas-bertolo/profil/spieler/52903,N. Bertolo,Banfield
/matias-moya/profil/spieler/476616,M. Moya,Banfield
/luciano-gomez/profil/spieler/423705,L. Gomez,Banfield
/agustin-urzi/profil/spieler/636441,A. Urzi,Banfield
/ivan-arboleda/profil/spieler/260740,Iván Arboleda,Banfield
/emanuel-coronel/profil/spieler/565194,Emanuel Coronel,Banfield
/alexis-maldonado/profil/spieler/444100,Alexis Maldonado,Banfield
/adrian-calello/profil/spieler/55911,Adrián Calello,Banfield
/giuliano-galoppo/profil/spieler/567249,Giuliano Galoppo,Banfield
/nicolas-silva/profil/spieler/422914,Nicolás Silva,Banfield
/marcelo-torres/profil/spieler/480778,Marcelo Torres,Banfield
/dario-cvitanich/profil/spieler/30758,Darío Cvitanich,Banfield
/jesus-datolo/profil/spieler/30759,Jesús Dátolo,Banfield
/agustin-fontana/profil/spieler/345229,Agustin Fontana,Banfield
/julian-carranza/profil/spieler/491707,Julián Carranza,Banfield
/juan-pablo-alvarez/profil/spieler/534615,Juan Pablo Álvarez,Banfield
/Players/129197/Show/Sardar-Azmoun,Sardar Azmoun,Zenit St. Petersburg
/Players/93700/Show/Leandro-Paredes,Leandro Paredes,Zenit St. Petersburg
/Players/80356/Show/Yaroslav-Rakitskiy,Yaroslav Rakitskiy,Zenit St. Petersburg
/Players/23246/Show/Artem-Dzyuba,Artem Dzyuba,Zenit St. Petersburg
/Players/126539/Show/Wilmar-Barrios,Wilmar Barrios,Zenit St. Petersburg
/Players/133808/Show/Emiliano-Rigoni,Emiliano Rigoni,Zenit St. Petersburg
/Players/42226/Show/Aleksandr-Erokhin,Aleksandr Erokhin,Zenit St. Petersburg
/Players/70953/Show/Luís-Neto,Luís Neto,Zenit St. Petersburg
/Players/7252/Show/Yuri-Zhirkov,Yuri Zhirkov,Zenit St. Petersburg
/Players/30465/Show/Christian-Noboa,Christian Noboa,Zenit St. Petersburg
/Players/87643/Show/Magomed-Ozdoev,Magomed Ozdoev,Zenit St. Petersburg
/Players/15338/Show/Branislav-Ivanovic,Branislav Ivanovic,Zenit St. Petersburg
/Players/140601/Show/Sebastián-Driussi,Sebastián Driussi,Zenit St. Petersburg
/Players/143510/Show/Elmir-Nabiullin,Elmir Nabiullin,Zenit St. Petersburg
/Players/26765/Show/Igor-Smolnikov,Igor Smolnikov,Zenit St. Petersburg
/Players/84014/Show/Miha-Mevlja,Miha Mevlja,Zenit St. Petersburg
/Players/143437/Show/Daler-Kuzyaev,Daler Kuzyaev,Zenit St. Petersburg
/Players/32039/Show/Oleg-Shatov,Oleg Shatov,Zenit St. Petersburg
/Players/328541/Show/Evgeni-Chernov,Evgeni Chernov,Zenit St. Petersburg
/Players/202251/Show/Emanuel-Mammana,Emanuel Mammana,Zenit St. Petersburg
/Players/286602/Show/Andrey-Lunev,Andrey Lunev,Zenit St. Petersburg
/Players/90987/Show/Robert-Mak,Robert Mak,Zenit St. Petersburg
/Players/20211/Show/Claudio-Marchisio,Claudio Marchisio,Zenit St. Petersburg
/Players/101958/Show/Hernani,Hernani,Zenit St. Petersburg
/Players/7116/Show/Alexander-Anyukov,Alexander Anyukov,Zenit St. Petersburg
/Players/130446/Show/Matías-Kranevitter,Matías Kranevitter,Zenit St. Petersburg
/Players/107643/Show/Denis-Terentjev,Denis Terentjev,Zenit St. Petersburg
/Players/82395/Show/Anton-Zabolotny,Anton Zabolotny,Zenit St. Petersburg
/Players/367815/Show/Leon-Musaev,Leon Musaev,Zenit St. Petersburg
/Players/68671/Show/Aleksandr-Kokorin,Aleksandr Kokorin,Zenit St. Petersburg
/andrey-lunev/profil/spieler/112541,A. Lunev,Zenit St. Petersburg
/yaroslav-rakytskyi/profil/spieler/89222,Y. Rakytskyi,Zenit St. Petersburg
/branislav-ivanovic/profil/spieler/36827,B. Ivanovic,Zenit St. Petersburg
/ilya-skrobotov/profil/spieler/419665,I. Skrobotov,Zenit St. Petersburg
/igor-smolnikov/profil/spieler/46635,I. Smolnikov,Zenit St. Petersburg
/denis-terentjev/profil/spieler/144583,D. Terentjev,Zenit St. Petersburg
/wilmar-barrios/profil/spieler/257668,W. Barrios,Zenit St. Petersburg
/daler-kuzyaev/profil/spieler/279570,D. Kuzyaev,Zenit St. Petersburg
/claudio-marchisio/profil/spieler/44716,C. Marchisio,Zenit St. Petersburg
/magomed-ozdoev/profil/spieler/137206,M. Ozdoev,Zenit St. Petersburg
/christian-noboa/profil/spieler/45858,C. Noboa,Zenit St. Petersburg
/oleg-shatov/profil/spieler/59187,O. Shatov,Zenit St. Petersburg
/yuri-zhirkov/profil/spieler/16760,Y. Zhirkov,Zenit St. Petersburg
/aleksandr-kokorin/profil/spieler/89086,A. Kokorin,Zenit St. Petersburg
/nikita-goylo/profil/spieler/440135,Nikita Goylo,Zenit St. Petersburg
/mikhail-kerzhakov/profil/spieler/27706,Mikhail Kerzhakov,Zenit St. Petersburg
/aleksandr-anyukov/profil/spieler/17749,Aleksandr Anyukov,Zenit St. Petersburg
/emanuel-mammana/profil/spieler/275512,Emanuel Mammana,Zenit St. Petersburg
/elmir-nabiullin/profil/spieler/214257,Elmir Nabiullin,Zenit St. Petersburg
/luis-neto/profil/spieler/56036,Luís Neto,Zenit St. Petersburg
/hernani/profil/spieler/181768,Hernani,Zenit St. Petersburg
/matias-kranevitter/profil/spieler/240900,Matías Kranevitter,Zenit St. Petersburg
/leon-musaev/profil/spieler/375668,Leon Musaev,Zenit St. Petersburg
/robert-mak/profil/spieler/92180,Robert Mak,Zenit St. Petersburg
/emiliano-rigoni/profil/spieler/282544,Emiliano Rigoni,Zenit St. Petersburg
/anton-zabolotny/profil/spieler/70114,Anton Zabolotny,Zenit St. Petersburg
/artem-dzyuba/profil/spieler/48067,Artem Dzyuba,Zenit St. Petersburg
/sardar-azmoun/profil/spieler/180337,Sardar Azmoun,Zenit St. Petersburg
/sebastian-driussi/profil/spieler/294853,Sebastián Driussi,Zenit St. Petersburg
/aleksandr-erokhin/profil/spieler/84483,Aleksandr Erokhin,Zenit St. Petersburg
/leandro-paredes/profil/spieler/166237,Leandro Paredes,Zenit St. Petersburg
/Players/90324/Show/Oliver-Norwood,Oliver Norwood,Sheffield United
/Players/42266/Show/Enda-Stevens,Enda Stevens,Sheffield United
/Players/30448/Show/John-Fleck,John Fleck,Sheffield United
/Players/108632/Show/John-Egan,John Egan,Sheffield United
/Players/134473/Show/Jack-O-Connell,Jack O'Connell,Sheffield United
/Players/18501/Show/David-McGoldrick,David McGoldrick,Sheffield United
/Players/24309/Show/Mark-Duffy,Mark Duffy,Sheffield United
/Players/35607/Show/Chris-Basham,Chris Basham,Sheffield United
/Players/13399/Show/Billy-Sharp,Billy Sharp,Sheffield United
/Players/91825/Show/Kieron-Freeman,Kieron Freeman,Sheffield United
/Players/134244/Show/George-Baldock,George Baldock,Sheffield United
/Players/19114/Show/Martin-Cranie,Martin Cranie,Sheffield United
/Players/37050/Show/Gary-Madine,Gary Madine,Sheffield United
/Players/304008/Show/Dean-Henderson,Dean Henderson,Sheffield United
/Players/82775/Show/Scott-Hogan,Scott Hogan,Sheffield United
/Players/7807/Show/Leon-Clarke,Leon Clarke,Sheffield United
/Players/134571/Show/Ryan-Leonard,Ryan Leonard,Sheffield United
/Players/136458/Show/Kieran-Dowell,Kieran Dowell,Sheffield United
/Players/126149/Show/John-Lundstram,John Lundstram,Sheffield United
/Players/11502/Show/Richard-Stearman,Richard Stearman,Sheffield United
/Players/112746/Show/Lee-Evans,Lee Evans,Sheffield United
/Players/140896/Show/Marvin-Johnson,Marvin Johnson,Sheffield United
/Players/44507/Show/Paul-Coutts,Paul Coutts,Sheffield United
/Players/330818/Show/Ben-Woodburn,Ben Woodburn,Sheffield United
/Players/134541/Show/Conor-Washington,Conor Washington,Sheffield United
/Players/83392/Show/Daniel-Lafferty,Daniel Lafferty,Sheffield United
/dean-henderson/profil/spieler/258919,D. Henderson,Sheffield United
/jake-eastwood/profil/spieler/526873,J. Eastwood,Sheffield United
/jack-oconnell/profil/spieler/212829,J. O'Connell,Sheffield United
/john-egan/profil/spieler/121324,John Egan,Sheffield United
/kean-bryan/profil/spieler/214928,K. Bryan,Sheffield United
