player,lastname,team,team_clas,league,team_country,player_link_tm,player_link_ws,team_ws_link,team_tm_link,position,height,weight,pos_def,pref_side,sides,highest_value,current_log,double_trans,nationality,nat_team_min,type_agent,nat_team_min_pond,age_group,days_miss,games_miss,miss_days_per_y,search,google_res,stand_goog_res,tw_index,last_interception,last_tackles,last_fouls,last_offsideswon,last_clearence,last_wasdribbled,last_blocks,last_owngoals,last_team_x,last_keypasses,last_dribbles,last_fouled,last_offsidesdone,last_disposeseed,last_badcontrol,last_team_y,last_team,last_mins,last_goals,last_assist,last_yellow,last_red,last_shots,last_passes,last_aerial,last_mom,last_rating,last_season,last_goals_permin,last_assist_permin,last_yellow_permin,last_red_permin,last_mom_permin,previous_interception,previous_tackles,previous_fouls,previous_offsideswon,previous_clearence,previous_wasdribbled,previous_blocks,previous_owngoals,previous_keypasses,previous_dribbles,previous_fouled,previous_offsidesdone,previous_disposeseed,previous_badcontrol,previous_shots,previous_passes,previous_aerial,previous_rating,previous_mins,previous_goals,previous_assist,previous_yellow,previous_red,previous_mom,previous_goals_permin,previous_assist_permin,previous_yellow_permin,previous_red_permin,previous_mom_permin,Continental Club Winner,Continental Nat Winner,Minor individuals ,League T2 Club Winner,Top individuals ,League T1 Club Winner,Continental Club Runner-up,Continental Nat Runner-up,Major individuals ,League T1 Runner-up,Under Continental Runner-up,Under Continental Winner,FIFA Club World Cup participant ,FIFA Club World Cup winner ,Olympic medalist ,League T2 Runner-up,Second place at the Olympic Games ,Third place at the Olympic Games ,World Cup participant ,World Cup runner-up ,World Cup third place ,World Cup winner ,total_awards
Niltinho,Niltinho,Chaves,Above 200,Liga NOS (POR),POR,/niltinho/profil/spieler/271353,/Players/281379/Show/Niltinho,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,"Attacking Midfielder (Left, Right)",175.0,68.0,Midfielder,Left,2,630000,13.353475098367715,2.591776657966108,Brazil,0,Small,0.0,24-26,12.0,2.0,1.3333333333333333,Niltinho+Chaves,130000.0,-0.2052060958613269,0.0,0.3,0.9,1.2,0.0,0.5,0.4,0.0,0.0,Chaves,0.7,0.4,2.2,0.2,0.8,1.6,Chaves,Chaves,1207.0,3.0,3.0,5.0,0.0,0.7,68.4,0.3,0.0,6.49,2018/2019,0.002485501242750621,0.002485501242750621,0.004142502071251036,0.0,0.0,0.6666666666666666,0.7333333333333334,1.2,0.0,0.06666666666666668,0.6333333333333333,0.03333333333333333,0.0,0.6333333333333333,0.43333333333333335,2.1,0.13333333333333333,1.2,1.1666666666666667,0.4000000000000001,76.43333333333334,0.26666666666666666,6.239999999999998,1255.0,1.0,1.0,1.0,1.0,0.0,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0007968127490039841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William,William,Chaves,Above 200,Liga NOS (POR),POR,/william/profil/spieler/153207,/Players/303091/Show/William,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,Forward,179.0,74.0,Forward,None,1,1350000,13.710150042306447,2.6181364375191847,Brazil,0,No agent,0.0,27-30,121.0,15.0,11.0,William+Chaves,770076.0,-0.021130377012803656,0.0,0.1,0.3,1.3,0.0,0.5,0.3,0.0,0.0,Chaves,0.5,0.4,1.8,0.4,1.9,2.3,Chaves,Chaves,2469.0,5.0,0.0,2.0,0.0,1.2,69.2,2.0,2.0,6.38,2018/2019,0.002025111381125962,0.0,0.0008100445524503848,0.0,0.0008100445524503848,0.16666666666666666,0.6666666666666666,1.4,0.03333333333333333,0.5333333333333333,0.16666666666666666,0.06666666666666668,0.0,0.6,0.3666666666666667,1.5666666666666664,0.6,1.6,2.4,1.3666666666666665,76.26666666666667,1.7,6.489999999999998,4242.0,15.0,2.0,5.0,0.0,3.0,0.003536067892503536,0.0004714757190004715,0.0011786892975011788,0.0,0.0007072135785007072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costinha,Costinha,Chaves,Above 200,Liga NOS (POR),POR,/costinha/profil/spieler/236886,/Players/322764/Show/Costinha,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,"Midfielder (Centre, Left, Right)",170.0,64.0,Midfielder,Centre,3,1350000,13.937728190688524,2.634599421512393,Portugal,0,Small,0.0,24-26,174.0,23.0,17.4,Costinha+Chaves,190000.0,-0.1879510462564184,0.0,0.1,0.8,1.3,0.0,0.1,0.3,0.1,0.0,Chaves,0.3,0.3,1.3,0.4,0.9,1.4,Chaves,Chaves,353.0,1.0,0.0,1.0,0.0,1.1,77.3,0.1,0.0,6.27,2018/2019,0.0028328611898017,0.0,0.0028328611898017,0.0,0.0,0.7666666666666666,1.5666666666666669,1.4666666666666668,0.0,0.5666666666666667,1.1,0.13333333333333333,0.0,0.6,0.6333333333333334,2.033333333333333,0.16666666666666666,1.5,1.3333333333333333,0.7666666666666666,74.39999999999998,0.4666666666666666,6.496666666666667,6232.0,4.0,3.0,18.0,0.0,0.0,0.0006418485237483952,0.0004813863928112966,0.0028883183568677788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuno Coelho,Coelho,Chaves,Above 200,Liga NOS (POR),POR,/nuno-andre-coelho/profil/spieler/40858,/Players/43907/Show/Nuno-Coelho,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,Defender (Centre),190.0,80.0,Defender,Centre,1,3150000,12.100712129872349,2.4932643045793417,Portugal,640,Small,91.42857142857142,31-34,488.0,56.0,28.705882352941174,Nuno+Coelho+Chaves,1200000.0,0.1025089554262075,0.0,0.8,0.8,0.5,0.5,3.8,0.0,0.8,1.0,Chaves,0.3,0.0,0.0,0.0,0.0,0.0,Chaves,Chaves,246.0,0.0,0.0,0.0,0.0,0.5,78.6,0.8,0.0,6.06,2018/2019,0.0,0.0,0.0,0.0,0.0,1.75,1.2,0.18333333333333332,0.8833333333333333,4.65,0.4833333333333334,0.6333333333333334,0.0,0.15000000000000002,0.08333333333333333,0.3833333333333333,0.0,0.10000000000000002,0.21666666666666667,0.5166666666666666,81.39999999999998,0.9333333333333332,6.533333333333334,4677.0,2.0,2.0,3.0,0.0,0.0,0.0004276245456489202,0.0004276245456489202,0.0006414368184733802,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Luther Singh,Singh,Chaves,Above 200,Liga NOS (POR),POR,/luther-singh/profil/spieler/387378,/Players/294243/Show/Luther-Singh,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,"Attacking Midfielder (Left, Right)",171.0,60.0,Midfielder,Left,2,1130000,13.937728190688524,2.634599421512393,South Africa,45,Small,0.6081081081081081,21-23,143.0,18.0,28.6,Luther+Singh+Chaves,360000.0,-0.1390617390425111,0.0,1.0,2.1,1.9,0.1,0.4,1.1,0.0,0.0,Chaves,0.8,2.1,1.9,0.5,1.7,2.5,Chaves,Chaves,1374.0,2.0,0.0,5.0,1.0,2.2,77.6,0.8,2.0,6.87,2018/2019,0.001455604075691412,0.0,0.00363901018922853,0.000727802037845706,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gastón Campi,Campi,Chaves,Above 200,Liga NOS (POR),POR,/gaston-campi/profil/spieler/292174,/Players/136320/Show/Gastón-Campi,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,"Defender (Centre, Left)",192.0,80.0,Defender,Centre,2,1580000,14.27293540500315,2.658365114959758,Argentina,0,No agent,0.0,27-30,183.0,26.0,15.25,Gastón+Campi+Chaves,488000.0,-0.10225096655203968,0.0,1.9,1.0,0.8,0.4,3.5,0.3,0.5,0.0,Chaves,0.0,0.3,0.2,0.0,0.0,0.3,Chaves,Chaves,570.0,0.0,0.0,2.0,0.0,0.5,75.0,2.5,0.0,6.69,2018/2019,0.0,0.0,0.003508771929824561,0.0,0.0,2.45,1.775,1.0,0.30000000000000004,4.45,0.85,0.5999999999999999,0.0,0.25,0.1,0.325,0.05,0.125,0.95,0.5249999999999999,70.42500000000003,2.575,6.7875,5578.0,3.0,1.0,14.0,1.0,4.0,0.0005378271782000717,0.00017927572606669058,0.002509860164933668,0.00017927572606669058,0.0007171029042667622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filipe Melo,Melo,Chaves,Above 200,Liga NOS (POR),POR,/filipe-melo/profil/spieler/134580,/Players/261438/Show/Filipe-Melo,/Teams/2008/Show/Portugal-Chaves,/gd-chaves/startseite/verein/3325,Defensive Midfielder (C),189.0,82.0,Defensive Midfielder,None,1,720000,12.100712129872349,2.4932643045793417,Portugal,0,No agent,0.0,27-30,272.0,45.0,20.923076923076927,Filipe+Melo+Chaves,3930000.0,0.8876137124495429,0.0,1.3,1.3,1.0,0.0,1.8,0.8,0.3,0.0,Chaves,0.0,0.0,0.3,0.0,0.5,0.3,Chaves,Chaves,148.0,0.0,0.0,2.0,0.0,0.0,74.4,1.0,0.0,6.19,2018/2019,0.0,0.0,0.013513513513513514,0.0,0.0,1.3,1.6666666666666667,1.7333333333333334,0.03333333333333333,2.033333333333333,0.6,0.3666666666666667,0.0,0.06666666666666668,0.2333333333333333,0.6666666666666666,0.0,0.43333333333333335,0.7333333333333334,0.2333333333333333,80.53333333333332,1.5333333333333332,6.583333333333332,2002.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.002997002997002997,0.0,0.0004995004995004995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yeray Álvarez,Álvarez,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/yeray-alvarez/profil/spieler/255488,/Players/279839/Show/Yeray-Álvarez,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,Defender (Centre),182.0,78.0,Defender,Centre,1,13500000,16.41820024340866,2.7983904904291514,Spain,0,No agent,0.0,24-26,294.0,43.0,36.75,Yeray+Álvarez+Athletic+Bilbao,223000.0,-0.17846076897371874,0.0,2.2,1.8,1.1,0.8,4.9,0.5,0.5,0.0,Athletic Bilbao,0.1,0.2,0.8,0.0,0.3,0.3,Athletic Bilbao,Athletic Bilbao,2434.0,0.0,0.0,10.0,0.0,0.4,80.3,3.3,2.0,6.99,2018/2019,0.0,0.0,0.004108463434675432,0.0,0.0008216926869350862,2.875,2.15,1.275,0.775,3.575,0.45,0.425,0.0,0.35,0.575,1.025,0.0,0.35000000000000003,0.375,0.35,77.14999999999998,1.875,6.9575000000000005,3977.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0005028916268544129,0.0015086748805632384,0.0,0.00025144581342720644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iker Muniain,Muniain,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/iker-muniain/profil/spieler/54235,/Players/77922/Show/Iker-Muniain,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,"Attacking Midfielder (Centre, Left, Right)",170.0,65.0,Midfielder,Centre,3,19800000,16.012735135300492,2.7733843515990637,Spain,49,Small,5.444444444444443,24-26,470.0,78.0,47.0,Iker+Muniain+Athletic+Bilbao,272000.0,-0.16436914512971018,0.0,0.3,0.8,0.8,0.0,0.2,0.7,0.1,0.0,Athletic Bilbao,0.8,1.9,2.3,0.0,1.5,1.5,Athletic Bilbao,Athletic Bilbao,2297.0,7.0,4.0,7.0,0.0,0.8,86.0,0.2,1.0,6.84,2018/2019,0.00304745319982586,0.0017414018284719198,0.00304745319982586,0.0,0.00043535045711797995,0.69375,1.2375,0.6687500000000002,0.0,0.1937500000000001,0.4437500000000001,0.00625,0.0,0.9875,1.90625,2.45,0.14375000000000002,1.4999999999999998,1.21875,1.23125,83.0,0.2125,6.8675,19406.0,33.0,22.0,47.0,1.0,10.0,0.0017005049984540866,0.0011336699989693908,0.002421931361434608,5.153045449860868e-05,0.0005153045449860868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Ander Capa,Capa,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/ander-capa/profil/spieler/197545,/Players/130377/Show/Ander-Capa,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,Defender (Right),175.0,75.0,Defender,Right,1,4500000,14.808762330974558,2.6952190549681467,Spain,0,No agent,0.0,27-30,58.0,8.0,5.2727272727272725,Ander+Capa+Athletic+Bilbao,347000.0,-0.1428003331235746,0.0,1.3,1.6,1.8,0.2,1.4,0.5,0.1,0.0,Athletic Bilbao,0.4,0.8,0.6,0.3,0.8,0.9,Athletic Bilbao,Athletic Bilbao,1547.0,0.0,0.0,9.0,0.0,0.4,73.5,1.2,0.0,6.58,2018/2019,0.0,0.0,0.0058177117000646405,0.0,0.0,1.8,2.075,1.35,0.25,1.6249999999999998,0.675,0.1,0.0,0.65,0.95,0.75,0.125,0.7,1.275,0.475,65.60000000000001,0.9,6.73,10343.0,5.0,10.0,30.0,1.0,2.0,0.0004834187373102582,0.0009668374746205164,0.0029005124238615488,9.668374746205164e-05,0.00019336749492410325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel San José,José,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/mikel-san-jose/profil/spieler/52469,/Players/79051/Show/Mikel-San-José,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,Defender (Centre),188.0,78.0,Defender,Centre,1,10800000,15.725053062848714,2.755255177006802,Spain,494,Small,54.88888888888889,27-30,70.0,11.0,5.384615384615384,Mikel+San+José+Athletic+Bilbao,770077.0,-0.021130089428643577,0.0,0.6,1.3,1.0,0.1,1.0,1.0,0.2,0.0,Athletic Bilbao,0.5,0.2,0.3,0.1,0.5,0.8,Athletic Bilbao,Athletic Bilbao,1703.0,0.0,0.0,7.0,0.0,0.4,75.4,2.1,0.0,6.45,2018/2019,0.0,0.0,0.004110393423370522,0.0,0.0,2.4133333333333336,2.393333333333333,1.3066666666666664,0.3266666666666666,2.36,1.1733333333333331,0.4933333333333333,0.26666666666666666,0.2933333333333333,0.28666666666666674,0.5133333333333334,0.006666666666666667,0.44666666666666666,0.56,0.76,78.77999999999999,2.3399999999999994,6.949333333333333,22693.0,30.0,8.0,74.0,3.0,10.0,0.0013219935662979773,0.00035253161767946064,0.0032609174635350106,0.00013219935662979774,0.0004406645220993258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Markel Susaeta,Susaeta,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/markel-susaeta/profil/spieler/54245,/Players/30638/Show/Markel-Susaeta,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,"Midfielder (Left, Right)",179.0,63.0,Midfielder,Left,2,9900000,15.725053062848714,2.755255177006802,Spain,18,No agent,2.0,31-34,49.0,11.0,3.2666666666666666,Markel+Susaeta+Athletic+Bilbao,212000.0,-0.18162419473461866,0.0,0.5,0.8,0.5,0.0,0.2,0.9,0.0,0.0,Athletic Bilbao,1.6,0.7,0.6,0.1,0.9,1.4,Athletic Bilbao,Athletic Bilbao,1380.0,1.0,2.0,2.0,1.0,0.7,82.9,0.2,1.0,6.57,2018/2019,0.0007246376811594202,0.0014492753623188404,0.0014492753623188404,0.0007246376811594202,0.0007246376811594202,0.86,1.3533333333333333,0.9466666666666668,0.0,0.19333333333333333,0.86,0.013333333333333334,0.0,1.62,1.06,1.4666666666666668,0.34,1.4800000000000002,1.2066666666666666,1.2333333333333334,78.89333333333333,0.3533333333333334,6.863333333333334,22295.0,36.0,57.0,38.0,1.0,14.0,0.0016147118187934517,0.002556627046422965,0.0017044180309486432,4.485310607759587e-05,0.0006279434850863422,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Ander Iturraspe,Iturraspe,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/ander-iturraspe/profil/spieler/71571,/Players/44737/Show/Ander-Iturraspe,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,Midfielder (Centre),187.0,78.0,Midfielder,Centre,1,10800000,14.808762330974558,2.6952190549681467,Spain,134,Small,14.888888888888886,27-30,250.0,45.0,17.857142857142858,Ander+Iturraspe+Athletic+Bilbao,151000.0,-0.19916682849960893,0.0,2.0,0.7,0.3,0.0,0.7,0.0,0.0,0.0,Athletic Bilbao,0.0,0.0,0.3,0.0,0.3,0.3,Athletic Bilbao,Athletic Bilbao,97.0,0.0,0.0,1.0,0.0,0.0,88.8,1.7,0.0,6.33,2018/2019,0.0,0.0,0.010309278350515464,0.0,0.0,1.9857142857142855,1.6714285714285717,1.2285714285714282,0.1,1.557142857142857,0.807142857142857,0.24285714285714285,0.07142857142857142,0.6142857142857144,0.32142857142857145,1.1214285714285712,0.014285714285714287,0.65,0.4928571428571429,0.35000000000000003,81.02857142857144,1.942857142857143,6.761428571428572,16785.0,3.0,7.0,66.0,2.0,5.0,0.0001787310098302055,0.0004170390229371463,0.003932082216264522,0.00011915400655347036,0.0002978850163836759,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Iago Herrerín,Herrerín,Athletic Bilbao,Top 100,La Liga (SPA),SPA,/iago-herrerin/profil/spieler/71570,/Players/101134/Show/Iago-Herrerín,/Teams/53/Show/Spain-Athletic-Bilbao,/athletic-bilbao/startseite/verein/621,Goalkeeper,187.0,88.0,Goalkeeper,None,1,3600000,15.096444403426338,2.7144592461217063,Spain,0,No agent,0.0,31-34,91.0,11.0,6.066666666666666,Iago+Herrerín+Athletic+Bilbao,213000.0,-0.18133661057453684,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,Athletic Bilbao,0.1,0.0,0.1,0.0,0.0,0.0,Athletic Bilbao,Athletic Bilbao,2700.0,0.0,1.0,1.0,0.0,0.0,52.0,0.6,1.0,6.5,2018/2019,0.0,0.0003703703703703704,0.0003703703703703704,0.0,0.0003703703703703704,0.022222222222222227,0.12222222222222225,0.1111111111111111,0.011111111111111113,1.2000000000000002,0.06666666666666668,0.0,0.0,0.07777777777777778,0.04444444444444445,0.08888888888888889,0.0,0.0,0.0,0.0,55.155555555555544,0.4111111111111112,6.51111111111111,6216.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0001608751608751609,0.0001608751608751609,0.00032175032175032174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Iván Gómez,Gómez,Estudiantes,Top 150,Primera División (ARG),ARG,/ivan-gomez/profil/spieler/459318,/Players/323652/Show/Iván-Gómez,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Defensive Midfielder (C),165.0,63.0,Defensive Midfielder,None,1,765000,13.547631112808672,2.606211706418953,Argentina,0,Small,0.0,21-23,143.0,18.0,23.83333333333333,Iván+Gómez+Estudiantes,8710000.0,2.262265997640585,0.0,1.3,3.7,1.3,0.0,1.4,1.1,0.1,0.0,Estudiantes,0.6,1.1,1.5,0.0,1.4,2.0,Estudiantes,Estudiantes,1296.0,0.0,1.0,1.0,1.0,0.3,83.3,0.9,2.0,6.81,2018/2019,0.0,0.0007716049382716049,0.0007716049382716049,0.0007716049382716049,0.0015432098765432098,1.35,2.3,1.25,0.05,0.55,1.05,0.25,0.5,0.35,0.5,0.7,0.0,0.8500000000000001,1.55,0.7,82.65,0.55,6.535,1549.0,1.0,0.0,6.0,0.0,0.0,0.0006455777921239509,0.0,0.0038734667527437062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Braña,Braña,Estudiantes,Top 150,Primera División (ARG),ARG,/rodrigo-brana/profil/spieler/56001,/Players/125331/Show/Rodrigo-Braña,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Defensive Midfielder (C),167.0,69.0,Defensive Midfielder,None,1,2250000,11.970350312009106,2.4824327849736507,Argentina,481,No agent,43.72727272727273,Plus_35,34.0,5.0,1.4166666666666667,Rodrigo+Braña+Estudiantes,170000.0,-0.19370272945805456,0.0,1.4,1.4,1.3,0.1,1.2,1.4,0.6,0.0,Estudiantes,0.4,1.0,2.3,0.0,1.4,0.6,Estudiantes,Estudiantes,1153.0,0.0,0.0,2.0,1.0,0.4,80.3,0.9,0.0,6.61,2018/2019,0.0,0.0,0.0017346053772766695,0.0008673026886383347,0.0,1.6666666666666667,3.2000000000000006,1.7666666666666666,0.03333333333333333,1.2,1.3666666666666665,0.3,0.0,0.4666666666666666,1.0333333333333334,2.3666666666666667,0.0,1.3666666666666665,1.4333333333333331,0.4000000000000001,77.96666666666668,0.5666666666666667,6.87,3516.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0005688282138794084,0.005119453924914676,0.0005688282138794084,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Manuel Castro,Castro,Estudiantes,Top 150,Primera División (ARG),ARG,/manuel-castro/profil/spieler/335984,/Players/369455/Show/Manuel-Castro,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Midfielder,176.0,72.0,Midfielder,None,1,360000,12.793859310432293,2.5489653144403843,Uruguay,0,No agent,0.0,21-23,143.0,18.0,20.428571428571427,Manuel+Castro+Estudiantes,770073.0,-0.021131239765283902,0.0,0.1,1.7,1.1,0.0,0.6,0.9,0.1,0.0,Estudiantes,0.9,1.4,1.4,0.2,1.1,2.2,Estudiantes,Estudiantes,639.0,1.0,0.0,2.0,0.0,1.7,70.9,1.7,1.0,6.69,2018/2019,0.001564945226917058,0.0,0.003129890453834116,0.0,0.001564945226917058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facundo Sánchez,Sánchez,Estudiantes,Top 150,Primera División (ARG),ARG,/facundo-sanchez/profil/spieler/107523,/Players/133458/Show/Facundo-Sánchez,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Defender (Right),176.0,73.0,Defender,Right,1,2250000,14.626440774180605,2.682830902739576,Argentina,0,Medium,0.0,27-30,183.0,26.0,14.076923076923075,Facundo+Sánchez+Estudiantes,1830000.0,0.2836869762777465,0.0,1.7,2.5,0.7,0.2,3.8,0.9,0.3,1.0,Estudiantes,1.0,0.8,0.5,0.1,0.5,1.0,Estudiantes,Estudiantes,2013.0,0.0,2.0,2.0,0.0,0.4,67.7,1.9,3.0,7.03,2018/2019,0.0,0.0009935419771485343,0.0009935419771485343,0.0,0.0014903129657228018,1.55,2.55,1.05,0.15000000000000002,2.5,1.0,0.25,0.0,0.6,1.0,0.9,0.15000000000000002,0.8,1.6,0.75,66.3,1.8,7.025,4207.0,4.0,2.0,6.0,0.0,3.0,0.0009507962918944617,0.00047539814594723084,0.0014261944378416926,0.0,0.0007130972189208463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Rosales,Rosales,Estudiantes,Top 150,Primera División (ARG),ARG,/mauricio-rosales/profil/spieler/251619,/Players/131798/Show/Pablo-Rosales,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Defender (Right),174.0,68.0,Defender,Right,1,675000,11.407564949312404,2.434276727365553,Argentina,0,No agent,0.0,27-30,183.0,26.0,16.636363636363637,Pablo+Rosales+Estudiantes,4340000.0,1.0055232180830842,0.0,2.0,1.0,1.7,0.0,1.3,1.0,0.0,0.0,Estudiantes,0.3,0.3,0.7,0.0,0.0,1.0,Estudiantes,Estudiantes,166.0,0.0,0.0,1.0,0.0,0.3,78.3,1.7,0.0,6.45,2018/2019,0.0,0.0,0.006024096385542169,0.0,0.0,2.35,2.2,1.0,0.25,2.25,0.5,0.25,0.0,0.45,0.55,1.35,0.0,0.55,1.55,0.45,69.2,0.75,6.65,1010.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nahuel Estévez,Estévez,Estudiantes,Top 150,Primera División (ARG),ARG,/nahuel-estevez/profil/spieler/552472,/Players/362683/Show/Nahuel-Estévez,/Teams/901/Show/Argentina-Estudiantes,/estudiantes-de-la-plata/startseite/verein/288,Midfielder (Right),176.82833333333335,72.9825,Midfielder,Right,1,720000,13.017002861746507,2.5662564153311536,Argentina,0,No agent,0.0,21-23,143.0,18.0,20.428571428571427,Nahuel+Estévez+Estudiantes,98000.0,-0.21440878898394475,0.0,0.4,1.6,1.5,0.0,0.8,0.6,0.0,0.0,Estudiantes,0.7,0.1,0.8,0.0,0.5,1.1,Estudiantes,Estudiantes,757.0,1.0,2.0,1.0,1.0,0.8,72.1,0.9,0.0,6.44,2018/2019,0.001321003963011889,0.002642007926023778,0.001321003963011889,0.001321003963011889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
